bundle,label,run_id,nr,nz,run_key_extra,step,time,dt,viscosity,max_abs_u_r,max_abs_u_z,dr,dz,advective_cfl_r,advective_cfl_z,viscous_number,first_derivative_coefficient_r,heun_max_amplification,heun_argmax_theta_r,heun_argmax_theta_z,heun_passes,predictor_stage,predictor_max_amplification,predictor_argmax_theta_r,predictor_argmax_theta_z,row_verdict
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5275.0,0.0015824487373390463,2.9999028196003285e-07,0.0005,231.97198284564013,181.88117169574684,0.015625,0.0078125,0.004453717794604255,0.006984010749469215,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000594521913142,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5300.0,0.0015899484943880462,2.9999028196003285e-07,0.0005,232.67790226269463,182.05342900133425,0.015625,0.0078125,0.004467271008361902,0.0069906252157313385,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000596826027117,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5325.0,0.001597448251437046,2.9999028196003285e-07,0.0005,233.3772325667946,182.22471011784938,0.015625,0.0078125,0.004480697715248952,0.006997202197547378,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000599115412943,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5350.0,0.001604948008486046,2.9999028196003285e-07,0.0005,234.06937996163612,182.3950337816482,0.015625,0.0078125,0.004493986514745682,0.007003742414370094,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000601388746022,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5375.0,0.0016124477655350459,2.9999028196003285e-07,0.0005,234.75372245218117,182.56441823927153,0.015625,0.0078125,0.004507125464934216,0.007010246566843959,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000060364462976,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5400.0,0.0016199475225840458,2.9999028196003285e-07,0.0005,235.42960873236967,182.73288125807923,0.015625,0.0078125,0.004520102061143283,0.00701671533721349,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000605881592783,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5425.0,0.0016274472796330456,2.9999028196003285e-07,0.0005,236.09635704397792,182.90044013634358,0.015625,0.0078125,0.004532903214039009,0.007023149389710825,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000608098086137,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5450.0,0.0016349470366820455,2.9999028196003285e-07,0.0005,236.75325400761224,183.0671117127826,0.015625,0.0078125,0.004545515227180728,0.00702954937092179,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000610292480376,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5475.0,0.0016424467937310454,2.9999028196003285e-07,0.0005,237.399553427105,183.23291237551706,0.015625,0.0078125,0.004557923774066119,0.007035915910129837,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000612463062655,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5500.0,0.0016499465507800453,2.9999028196003285e-07,0.0005,238.034475068878,183.3978580704398,0.015625,0.0078125,0.004570113874695752,0.007042249619637417,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000614608033724,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5525.0,0.0016574463078290452,2.9999028196003285e-07,0.0005,238.65720341818488,183.56196430899368,0.015625,0.0078125,0.004582069871693709,0.00704855109506464,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000616725504934,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5550.0,0.001664946064878045,2.9999028196003285e-07,0.0005,239.26688641453092,183.72524617535936,0.015625,0.0078125,0.004593775406028434,0.00705482091562528,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000618813495181,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5575.0,0.001672445821927045,2.9999028196003285e-07,0.0005,239.86263416899527,183.88771833306694,0.015625,0.0078125,0.004605213392386119,0.007061059644380654,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000620869927848,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5600.0,0.0016799455789760448,2.9999028196003285e-07,0.0005,240.4435176666588,184.04939503104885,0.015625,0.0078125,0.004616365994258119,0.00706726782847204,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000622892627737,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5625.0,0.0016874453360250447,2.9999028196003285e-07,0.0005,241.00856745787166,184.210290109165,0.015625,0.0078125,0.004627214598814113,0.007073445999332845,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000624879318023,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5650.0,0.0016949450930740446,2.9999028196003285e-07,0.0005,241.55677234267188,184.37041700324323,0.015625,0.0078125,0.004637739791643751,0.0070795946728821465,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000062682761721,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5675.0,0.0017024448501230444,2.9999028196003285e-07,0.0005,242.08707805331005,184.52978874968306,0.015625,0.0078125,0.004647921331461949,0.007085714349701468,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000628735036141,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5700.0,0.0017099446071720443,2.9999028196003285e-07,0.0005,242.59838594053053,184.68841798968654,0.015625,0.0078125,0.004657738124886312,0.007091805515197244,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000630598975093,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5725.0,0.0017174443642210442,2.9999028196003285e-07,0.0005,243.08955167002398,184.8463169731896,0.015625,0.0078125,0.004667168201409822,0.007097868639751777,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000632416720916,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5750.0,0.001724944121270044,2.9999028196003285e-07,0.0005,243.55938393629418,185.0034975625703,0.015625,0.0078125,0.004676188688707891,0.007103904178865627,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000063418544432,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5775.0,0.001732443878319044,2.9999028196003285e-07,0.0005,244.00664320207773,185.159971236229,0.015625,0.0078125,0.004684775788435996,0.007109912573295093,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000635902197272,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5800.0,0.0017399436353680439,2.9999028196003285e-07,0.0005,244.430040472426,185.3157490921305,0.015625,0.0078125,0.00469290475269282,0.0071158942491882145,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000637563910602,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5825.0,0.0017474433924170437,2.9999028196003285e-07,0.0005,244.82823611360095,185.47084185141148,0.015625,0.0078125,0.004700549861343785,0.007121849618223307,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000063916739176,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5850.0,0.0017549431494660436,2.9999028196003285e-07,0.0005,245.19983872805648,185.62525986215053,0.015625,0.0078125,0.0047076844004213915,0.007127779077753716,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000640709322872,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5875.0,0.0017624429065150435,2.9999028196003285e-07,0.0005,245.54340409797356,185.77901310340314,0.015625,0.0078125,0.004714280641841752,0.007133683010962758,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000642186259034,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5900.0,0.0017699426635640434,2.9999028196003285e-07,0.0005,246.10579973686413,185.93211118959508,0.015625,0.0078125,0.00472507828832392,0.007139561787032423,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000064415942001,-1.5446163880149817,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5925.0,0.0017774424206130433,2.9999028196003285e-07,0.0005,247.24039456200788,186.08456337535966,0.015625,0.0078125,0.004746861803300257,0.00714541576132912,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000647436503742,-1.5533430342749532,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5950.0,0.0017849421776620431,2.9999028196003285e-07,0.0005,248.36925916096186,186.23637856089704,0.015625,0.0078125,0.0047685353014976905,0.007151245275609462,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000650705762906,-1.5533430342749532,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,5975.0,0.001792441934711043,2.9999028196003285e-07,0.0005,249.4912213705921,186.38756529790894,0.015625,0.0078125,0.004790076278113081,0.007157050658248158,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000653963889352,-1.5533430342749532,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6000.0,0.001799941691760043,2.9999028196003285e-07,0.0005,250.60502525295612,186.53813179615463,0.015625,0.0078125,0.004811460619919069,0.007162832224489753,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000657207908543,-1.5533430342749532,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6025.0,0.0018074414488090428,2.9999028196003285e-07,0.0005,251.70932617108494,186.68808593063878,0.015625,0.0078125,0.0048326625107221535,0.007168590276724629,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000660434615318,-1.5533430342749532,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6050.0,0.0018149412058580427,2.9999028196003285e-07,0.0005,252.8026857018871,186.8374352494254,0.015625,0.0078125,0.004853654333693612,0.007174325104789056,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000663640560392,-1.5533430342749532,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6075.0,0.0018224409629070426,2.9999028196003285e-07,0.0005,253.8835663926671,186.98618698203563,0.015625,0.0078125,0.004874406570697915,0.007180036986287654,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000066682203642,-1.5533430342749532,-1.509709802975095,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6100.0,0.0018299407199560424,2.9999028196003285e-07,0.0005,254.95032636847532,187.13434804836118,0.015625,0.0078125,0.004894887698757204,0.0071857261869356535,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000669975935512,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6125.0,0.0018374404770050423,2.9999028196003285e-07,0.0005,256.0012137982296,187.2819250679897,0.015625,0.0078125,0.00491506408380426,0.007191392960916989,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000673097504817,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6150.0,0.0018449402340540422,2.9999028196003285e-07,0.0005,257.0343612283411,187.42892436980503,0.015625,0.0078125,0.004934899871891646,0.007197037551252926,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000676181777586,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6175.0,0.001852439991103042,2.9999028196003285e-07,0.0005,258.0477797934716,187.57535200169525,0.015625,0.0078125,0.004954356878041856,0.007202660190174844,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000679223867115,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6200.0,0.001859939748152042,2.9999028196003285e-07,0.0005,259.03935331513077,187.72121374016896,0.015625,0.0078125,0.0049733944729440415,0.007208261099493489,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000068221855445,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6225.0,0.0018674395052010418,2.9999028196003285e-07,0.0005,260.00683230016193,187.86651509965364,0.015625,0.0078125,0.004991969467728676,0.007213840490956015,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000685160272986,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6250.0,0.0018749392622500417,2.9999028196003285e-07,0.0005,260.94782785287686,188.01126134122748,0.015625,0.0078125,0.005010035997084329,0.007219398566581281,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000688043093067,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6275.0,0.0018824390192990416,2.9999028196003285e-07,0.0005,261.859805516792,188.15545748051846,0.015625,0.0078125,0.005027545401022835,0.007224935518963162,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000690860706625,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6300.0,0.0018899387763480415,2.9999028196003285e-07,0.0005,262.74007906473435,188.29910829449423,0.015625,0.0078125,0.0050444461056531826,0.0072304515315312744,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000693606411977,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6325.0,0.0018974385333970414,2.9999028196003285e-07,0.0005,263.58580425965664,188.44221832686776,0.015625,0.0078125,0.005060683503393051,0.007235946778758545,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000696273098864,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6350.0,0.0019049382904460413,2.9999028196003285e-07,0.0005,264.39397261301195,188.58479189184618,0.015625,0.0078125,0.005076199833133482,0.007241421426305158,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000069885323392,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6375.0,0.0019124380474950411,2.9999028196003285e-07,0.0005,265.16140517312476,188.7268330759739,0.015625,0.0078125,0.00509093406097947,0.0072468756310893395,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000701338846638,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6400.0,0.001919937804544041,2.9999028196003285e-07,0.0005,265.8847463828622,188.86834573784378,0.015625,0.0078125,0.005104821762321066,0.007252309541276252,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000703721516084,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6425.0,0.001927437561593041,2.9999028196003285e-07,0.0005,266.5604580541913,189.00933350549485,0.015625,0.0078125,0.005117795006148631,0.0072577232961780844,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000070599235853,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6450.0,0.0019349373186420408,2.9999028196003285e-07,0.0005,267.18481351708886,189.14979977136008,0.015625,0.0078125,0.005129782242715538,0.007263117026060041,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000708142016235,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6475.0,0.0019424370756910407,2.9999028196003285e-07,0.0005,267.75389201186624,189.28974768468697,0.015625,0.0078125,0.0051407081958743,0.007268490851849308,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000071016064767,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6500.0,0.0019499368327400405,2.9999028196003285e-07,0.0005,268.26357340740003,189.42918014142614,0.015625,0.0078125,0.005150493761669882,0.007273844884746789,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000712037919508,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6525.0,0.0019574365897890435,2.9999028196003285e-07,0.0005,268.70953334307393,189.5680997716502,0.015625,0.0078125,0.005159055915068006,0.0072791792257439975,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000713763000681,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6550.0,0.0019649363468380488,2.9999028196003285e-07,0.0005,269.0872389094463,189.70650892465147,0.015625,0.0078125,0.0051663076270266565,0.007284493965050839,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000715324559026,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6575.0,0.001972436103887054,2.9999028196003285e-07,0.0005,269.3919450016961,189.844409651942,0.015625,0.0078125,0.0051721577944845104,0.007289789181442823,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000716710760873,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6600.0,0.0019799358609360594,2.9999028196003285e-07,0.0005,269.61869150060147,189.98180368846494,0.015625,0.0078125,0.005176511186237475,0.007295064941539611,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000717909274197,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6625.0,0.0019874356179850647,2.9999028196003285e-07,0.0005,269.76230145792897,190.1186924323993,0.015625,0.0078125,0.005179268408099296,0.007300321299029534,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000718907275856,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6650.0,0.00199493537503407,2.9999028196003285e-07,0.0005,270.06593924067795,190.25507692401033,0.015625,0.0078125,0.005185098064679173,0.0073055582938574845,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000720286864422,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6675.0,0.0020024351320830753,2.9999028196003285e-07,0.0005,271.9245488025698,190.39095782405627,0.015625,0.0078125,0.005220782212296808,0.0073107759513957584,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000725398523276,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6700.0,0.0020099348891320806,2.9999028196003285e-07,0.0005,273.7683143600583,190.52633539230305,0.015625,0.0078125,0.0052561813642621955,0.0073159742816190435,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.0000730488676073,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=1/requested_dt=3e-07,65,128,level_index=1;requested_dt=3e-07,6725.0,0.002017434646181086,2.9999028196003285e-07,0.0005,275.59319247364135,190.66120946672916,0.015625,0.0078125,0.00529121788905173,0.007321153278305915,9.830081559266357e-06,0.096,1.0,0.0,0.0,True,euler,1.000073554716963,-1.5533430342749532,-1.5184364492350666,stability-verified-in-model
