label,family,reynolds,nr,nz,integrator,tau,physical_time,steps,accepted_time_step,max_u1,max_omega1,max_speed,distance_to_first_picard,distance_to_second_picard,advection_over_source,viscous_over_source,rhs_change_rate,kinetic_energy,enstrophy,l3_norm,core_l3_fraction,effective_shell_count,radial_scale,axial_scale,shell_flux_upward,outer_band_fraction,relative_divergence,curl_defect,poisson_residual,front_points_radial,front_points_axial
H_Re100_medium,H,100.0,65,129,rk4,0.025,0.23244931367798868,6,0.04351977257747105,0.10443254956796612,0.018906741644011054,0.025987225523709113,0.00032702770812477233,0.00020098085510033935,0.000415760912845131,0.10455738282810584,0.0,9.434254550164863e-05,2.6795563730673173e-06,0.015191802166619542,0.9999999999973264,1.565695787294413,0.4312469530963299,0.1778903882000784,1.9944489219190093e-14,0.0,0.010262174487493555,0.2805136475814113,3.8337388819087437e-16,4.0,3.0
H_Re100_medium,H,100.0,65,129,rk4,0.05,0.46489862735597737,12,0.04351977257747105,0.10133347356438004,0.03455634241304986,0.025200925331098616,0.001228226479386946,0.0007736019261207488,0.0015496050014877007,0.20132750660300883,0.2109815349708809,8.944170944426572e-05,9.224115577258898e-06,0.014749491050944096,0.9999999999784324,1.569997192675157,0.43140979376113314,0.17770711944466197,1.6087941621041765e-13,5.490160480881265e-88,0.01025837819355285,0.27193268556629335,8.968520370800093e-16,4.5,3.0
H_Re100_medium,H,100.0,65,129,rk4,0.1,0.9297972547119547,23,0.04351977257747105,0.09529835110777098,0.0579956541738009,0.023695492835193614,0.004358625708678122,0.0029094542275243753,0.0054784962682384655,0.376944163000978,0.45551274779575335,8.075431650405901e-05,2.7566633089339348e-05,0.013932758991061353,0.9999999998245358,1.5780384490690373,0.43185377003574876,0.17785920502485458,1.3088305882739471e-12,5.644772538975863e-72,0.01023897171892153,0.2562003257037785,1.4988010832439613e-15,4.5,2.0
H_Re100_medium,H,100.0,65,129,rk4,0.2,1.8595945094239095,45,0.04351977257747105,0.08424660661887419,0.08731226092979422,0.02099598862086034,0.013332002534571218,0.009926060831013302,0.017412404850258887,0.6639806431481289,1.0885981264597377,6.673387993411085e-05,6.3450621127566e-05,0.01251809178214067,0.9999999985468864,1.5923981140399666,0.4331183468013113,0.17972344377331018,1.0241619658201364e-11,2.7653211889824808e-59,0.01016477897997484,0.21719380279409384,1.321859288694327e-15,4.5,3.0
H_Re100_medium,H,100.0,65,129,rk4,0.4,3.719189018847819,88,0.04351977257747105,0.06662139507843473,0.10792318501875833,0.016747539326981534,0.03323921964416804,0.027649355069310714,0.04674777739333459,1.1550247262537419,2.093906207239615,4.733561641249619e-05,9.339506210428356e-05,0.010314300978473906,0.9999999875132373,1.7003325067073733,0.4366272024117609,0.187115479636568,7.311759852435011e-11,3.0804717523555656e-47,0.009942003498622341,0.1850149289301118,2.217843964036348e-15,4.5,5.0
H_Re100_medium,H,100.0,65,129,rk4,0.7,6.508580782983683,153,0.04351977257747105,0.04864776466136097,0.0998155914544781,0.012367330899620093,0.06712079694990565,0.05105873891841923,0.08627664818231087,1.585922129674972,1.0234930564583677,3.0240107652096407e-05,8.078295076406742e-05,0.008008754435461828,0.9999999253951942,1.6398028287160349,0.44311699022788337,0.20209564627021312,3.0758797436494e-10,6.313284645303633e-38,0.009567371632188687,0.14727211119821237,3.641184576075318e-15,4.5,6.0
H_Re100_medium,H,100.0,65,129,rk4,1.0,9.297972547119548,218,0.04351977257747105,0.03682856600897894,0.08104840754918873,0.009419348348877204,0.09021062149900726,0.06716845549849579,0.11171436617649792,1.7754970939231192,0.5012564611743848,2.0518830734555188e-05,5.920530397978343e-05,0.006431427323402019,0.9999997579535257,1.6545899917821907,0.45021300715971946,0.21838450918781493,6.854089693228315e-10,2.7382156169277375e-32,0.009209857584263032,0.1199004482153193,5.925815393936773e-15,4.5,6.0
H_Re200_medium,H,200.0,65,129,rk4,0.025,0.23244931367798868,3,0.0870395451549421,0.10597012991899116,0.019789923818643994,0.0263863328446534,0.00033776324396052126,0.00020500226810951828,0.00043180142382307955,0.05338135142832587,0.0,9.695730680585789e-05,2.891731991135532e-06,0.015422389197373963,0.9999999999973372,1.5634310291931266,0.4311943114861078,0.1780563135235525,1.9863063279024208e-14,0.0,0.010260877591709516,0.28501572394611824,2.2724877535296173e-16,4.0,3.0
H_Re200_medium,H,200.0,65,129,rk4,0.05,0.46489862735597737,6,0.0870395451549421,0.10435117552848384,0.037812846809759104,0.0259845171663389,0.001307669166627239,0.0008034735481509617,0.001662599467931596,0.10472149773704874,0.0986287931586487,9.433977464505574e-05,1.0715420837387887e-05,0.015190934970203086,0.9999999999786096,1.5655593222133863,0.43129432990852284,0.17788785534400572,1.5956024175907903e-13,0.0,0.010256319674157586,0.28057233882031396,8.45189803561075e-16,4.0,3.0
H_Re200_medium,H,200.0,65,129,rk4,0.1,0.9297972547119547,12,0.0870395451549421,0.1010338171481984,0.0691042128953392,0.025190833182422753,0.004906939834385848,0.003088218797395768,0.006192058472079006,0.20250474403363605,0.21154893981790365,8.943104890542193e-05,3.685875484688808e-05,0.014746253018768191,0.9999999998274448,1.5694798826812086,0.4315902454744271,0.1776986199847419,1.287154764281106e-12,9.188839314889047e-88,0.01023588212448503,0.2721398520588136,9.957312752106873e-16,4.5,3.0
H_Re200_medium,H,200.0,65,129,rk4,0.2,1.8595945094239095,23,0.0870395451549421,0.09428523631512908,0.11589989313625029,0.023660327760640667,0.017365303143700585,0.011566099929162256,0.02183215640476961,0.38463768831102296,0.47948842001481007,8.071543613290425e-05,0.00010983836466145731,0.01392143311987251,0.9999999985959487,1.5762106188101772,0.43250900932789754,0.17783669019716644,1.0426541415577137e-11,4.522612940113835e-72,0.010156281780080822,0.2568477404578633,1.366962099069724e-15,4.5,2.0
H_Re200_medium,H,200.0,65,129,rk4,0.4,3.719189018847819,45,0.0870395451549421,0.08136000053988086,0.1677800495959924,0.0208876020543476,0.05467018792220369,0.04036897617644255,0.07054843384491542,0.7148749962746663,1.3690048857968913,6.660984726490147e-05,0.00025027802943246064,0.012483068510801333,0.9999999883706319,1.5869852255859236,0.4352893485974093,0.17970543169357728,8.057701497266438e-11,1.9909221689875153e-59,0.009888527562648903,0.22278824624415963,3.164135620181696e-15,4.5,2.0
H_Re200_medium,H,200.0,65,129,rk4,0.7,6.508580782983683,78,0.0870395451549421,0.06512997482173692,0.19510772153966915,0.01745358707152426,0.11625732640181949,0.09503067237650806,0.1570837715912987,1.1602016731825708,2.157081740093182,5.1124735608811854e-05,0.0003497905881671691,0.010728082109450775,0.9999999343015922,1.6721535260361418,0.4407427582294524,0.1851245511565249,3.729275402488343e-10,1.1157343646547548e-49,0.00936476430609098,0.19843199027143635,4.545897078905847e-15,4.5,4.0
H_Re200_medium,H,200.0,65,129,rk4,1.0,9.297972547119548,111,0.0870395451549421,0.052825844799140965,0.19201906327939153,0.014736546768250902,0.18482490996022763,0.1526261755983633,0.2405540762202514,1.4884782543002495,0.6357614932388406,4.012057555393524e-05,0.00034928376588247624,0.009331793385108594,0.9999997982330826,1.6384503902474858,0.4467275224541289,0.19237831260925173,9.409072714934749e-10,1.247857789453358e-43,0.008837798418701194,0.17619990037929847,5.689893001203927e-15,4.5,5.0
H_Re400_medium,H,400.0,65,129,rk4,0.025,0.23244931367798868,2,0.1740790903098842,0.10674408682633109,0.020250099420351917,0.02658738713773871,0.0003433477168931632,0.00020708655126889676,0.00044036897579041544,0.026979303805855885,0.0,9.831019333754213e-05,3.0050518166841963e-06,0.015540328125129727,0.9999999999973425,1.5622858975859397,0.4311695576455386,0.17815957885898115,1.9822587103807228e-14,0.0,0.0102601265062327,0.28731479678835753,2.295872813258933e-16,4.0,3.0
H_Re400_medium,H,400.0,65,129,rk4,0.05,0.46489862735597737,4,0.1740790903098842,0.10588542287267408,0.03957949745930688,0.026383523932653963,0.0013505717149774686,0.0008195234075999698,0.001726734924492778,0.05346825703622349,0.04777557064324893,9.695448927407662e-05,1.1563867916762045e-05,0.015421492632653253,0.9999999999786966,1.5632914087769296,0.43124282811261605,0.17805362499986682,1.5890912344126805e-13,0.0,0.010254909256926455,0.28507820052439997,7.632783294297951e-16,4.0,3.0
H_Re400_medium,H,400.0,65,129,rk4,0.1,0.9297972547119547,7,0.1740790903098842,0.10402657446573463,0.07562029030362588,0.025973658399623286,0.005223637288767229,0.0032067108455874024,0.006643214100298347,0.10537922515145157,0.09892378180631037,9.432871257588791e-05,4.281689214033164e-05,0.015187480165176483,0.9999999998288583,1.5650165159971847,0.43148341511758953,0.17787825006184346,1.2766177558181158e-12,0.0,0.010232926814900914,0.2808067343965408,1.2513861474827692e-15,4.0,3.0
H_Re400_medium,H,400.0,65,129,rk4,0.2,1.8595945094239095,13,0.1740790903098842,0.09984762158795474,0.13813276813287345,0.025150112861136616,0.019533710307638716,0.01225484163999313,0.024662286524739292,0.2072469253716829,0.21418208716353604,8.938869525663118e-05,0.00014683591420880545,0.014733440327424751,0.9999999986191156,1.5674526042641292,0.43230745961305483,0.1776690610708613,1.0278790109109235e-11,1.626611501402762e-87,0.010146280132057522,0.27296346352063466,3.469446951953614e-15,4.5,3.0
H_Re400_medium,H,400.0,65,129,rk4,0.4,3.719189018847819,24,0.1740790903098842,0.09038087946022236,0.2309076939905584,0.023515466466016464,0.06841368935942027,0.04519407611692801,0.08582616088370429,0.41613149562145385,0.5620972499213199,8.056325050205736e-05,0.0004326718100398849,0.013877469550428755,0.9999999887586559,1.569420474481919,0.4350808683824849,0.1777832545902937,7.978338671460743e-11,3.206340903793494e-72,0.00983035687560842,0.2593765538476893,4.218847493575595e-15,4.5,2.0
H_Re400_medium,H,400.0,65,129,rk4,0.7,6.508580782983683,41,0.1740790903098842,0.07571970468706414,0.30947490506426045,0.021164249818649405,0.17341635068230593,0.12255640170398734,0.21617222868017333,0.7723922912464042,1.3979466846124597,6.94072932510561e-05,0.000843077186435889,0.0127125474096479,0.9999999381705329,1.5449893943962631,0.4411679216975207,0.17915470448548926,3.919086905887404e-10,5.7024053179488485e-62,0.00910953084859674,0.24216723050349828,5.10702591327572e-15,4.5,4.0
H_Re400_medium,H,400.0,65,129,rk4,1.0,9.297972547119548,58,0.1740790903098842,0.06254942230541112,0.3393874594187433,0.019179762192717647,0.29754947766398504,0.21982633032546967,0.40105697423998443,1.1298917504178103,1.2374585179448299,6.018959844793639e-05,0.001105783311742519,0.011676881778788346,0.9999998152319983,1.6268819162475034,0.4485072394654252,0.18176518403729233,9.987876108345863e-10,1.1130204192783956e-55,0.008228531252618076,0.22682092038735507,8.590350653037149e-15,4.5,5.0
H_Re400_coarse,H,400.0,49,97,rk4,0.025,0.24191552434484576,1,0.3220768815242031,0.10264641915186608,0.01694597094227581,0.025565692149974714,0.00030492636172028704,0.00018634167923041697,0.00042648300545255227,0.019988423530142622,0.0,9.803119614696393e-05,2.4720053942379977e-06,0.015587944217572973,0.99999999999701,1.5713066851185369,0.43117029686051994,0.1787642912710789,2.1651544830859353e-14,0.0,0.017441954299477196,0.3586546970158643,1.9114484300919443e-16,3.0,2.0
H_Re400_coarse,H,400.0,49,97,rk4,0.05,0.4838310486896915,2,0.3220768815242031,0.10190960197197137,0.03333296170513293,0.02538853176588043,0.0012013470516281097,0.000736120566344398,0.0016754407427946804,0.039715609017980116,0.03607478680610523,9.666930458946097e-05,9.550828524083693e-06,0.01546787692826114,0.9999999999760283,1.5723646065844035,0.43124331934010274,0.17859631287044297,1.7404835301511103e-13,0.0,0.01743536732507633,0.35676681608288713,2.763901726464182e-16,3.0,2.0
H_Re400_coarse,H,400.0,49,97,rk4,0.1,0.967662097379383,4,0.3220768815242031,0.10032232678674718,0.06441486042166937,0.025031985258302764,0.0046650283808082876,0.002872639175725794,0.006470645452336897,0.07863432024175795,0.07554208496919104,9.402876568097586e-05,3.563868767439035e-05,0.01523121060430114,0.9999999998073997,1.5741519136378808,0.4314807410996175,0.17829613146877576,1.3984003839361935e-12,0.0,0.017408871323010944,0.353342062413024,7.147060721024445e-16,3.0,2.0
H_Re400_coarse,H,400.0,49,97,rk4,0.2,1.935324194758766,8,0.3220768815242031,0.0967645129493971,0.11979065414971507,0.024312775066785433,0.017636495703476095,0.010956247172255414,0.024214022152235868,0.15582005092966486,0.1772915517285499,8.9054909862303e-05,0.00012401895938302798,0.014771426292194393,0.9999999984454322,1.576542024050828,0.43228996151136856,0.17783823501187201,1.1256988788828259e-11,3.264212564297733e-76,0.0173068940385458,0.3477397802788246,1.4710455076283324e-15,3.5,2.0
H_Re400_coarse,H,400.0,49,97,rk4,0.4,3.870648389517532,15,0.3220768815242031,0.08863592232423122,0.20429586491904891,0.022867693219770564,0.06371294227849857,0.04017068492681247,0.08573620129572582,0.31952016662179955,0.4685965373473415,8.016872896204297e-05,0.0003752482839778638,0.013903831785186213,0.9999999873321086,1.577702465968566,0.4350160801816659,0.1774811930780367,8.754128595170352e-11,2.266422670931281e-58,0.01694034171665642,0.34297874511367427,3.1363800445660672e-15,3.5,2.0
H_Re400_coarse,H,400.0,49,97,rk4,0.7,6.773634681655681,25,0.3220768815242031,0.07565749762084328,0.2849473999667646,0.020737027305671105,0.16530258125829062,0.10632360012164818,0.22233834722119608,0.6055211005371479,0.9921599557434368,6.897382351165906e-05,0.0007571712207952738,0.012724125093833472,0.9999999302050112,1.5764308849110464,0.4410385579017122,0.17826090560265323,4.373633144161399e-10,1.7464932923443016e-50,0.016109661674746336,0.3537531318573944,2.9906632725840154e-15,3.5,3.0
H_Re400_coarse,H,400.0,49,97,rk4,1.0,9.67662097379383,35,0.3220768815242031,0.06346998111091585,0.32784547428391064,0.018708821519194504,0.28450738532903963,0.18710375566430276,0.3858618137928463,0.9543053603335292,1.4647228276234319,5.977536502234984e-05,0.0010240367515211928,0.011677916359671199,0.9999997911211945,1.5762063539260736,0.44835595791035676,0.18043885440829865,1.1304361311830898e-09,9.318958930190538e-46,0.01509309011207855,0.35552867107318153,6.716849298982197e-15,3.5,4.0
H_Re400_fine,H,400.0,97,193,rk4,0.025,0.23112287909388998,4,0.07692699378125041,0.10724301471262948,0.026750153691363025,0.02671306021250073,0.00037432021864025166,0.00022889977050340418,0.0006661450974657792,0.03241592035875556,0.0,9.830680866326782e-05,3.714050199369591e-06,0.015542075839899966,0.9999999999973569,1.6429157629627336,0.43116993693022926,0.1783950361801396,1.9539560846795126e-14,0.0,0.004697985145307457,0.15798037939311238,8.118505867571457e-16,6.5,7.0
H_Re400_fine,H,400.0,97,193,rk4,0.05,0.46224575818777996,8,0.07692699378125041,0.10625551788620949,0.05189011699743604,0.026481340858732594,0.00147057730767052,0.0009066385087696037,0.0025979414588602895,0.06323205689581783,0.06471717479895628,9.68878432151896e-05,1.423355601506967e-05,0.015418754783072936,0.9999999999788161,1.644132420137205,0.4312461216684219,0.17819601768800442,1.5660899038691504e-13,0.0,0.004694296549851039,0.15379367074726882,2.5431046157819992e-15,6.5,7.0
H_Re400_fine,H,400.0,97,193,rk4,0.1,0.9244915163755599,15,0.07692699378125041,0.10411346351809789,0.09760954337933504,0.02601681370986739,0.005681170119764863,0.0035598895802438687,0.009900373851544573,0.120716728271641,0.13785351842300303,9.416141482194473e-05,5.228229123642327e-05,0.015176802006903283,0.9999999998298786,1.6460737127390277,0.43149961570062023,0.17786719242804008,1.2677692118816658e-12,0.0,0.004678737060788583,0.14593704996712567,2.7590776885411117e-15,7.0,7.0
H_Re400_fine,H,400.0,97,193,rk4,0.2,1.8489830327511199,28,0.07692699378125041,0.09930555040914506,0.1726447592886274,0.025090439226424375,0.021285649370866504,0.013764116339518738,0.03623290581759236,0.22958645084674772,0.3151308245066401,8.908970644971535e-05,0.0001766106741053039,0.014710065313285956,0.9999999986281769,1.6482213179372167,0.4323739282216226,0.17745037695904148,1.0134630520676522e-11,7.33341316335242e-117,0.004616975202891975,0.13500578685858916,5.773159728050814e-15,7.0,7.0
H_Re400_fine,H,400.0,97,193,rk4,0.4,3.6979660655022397,53,0.07692699378125041,0.08858571413130802,0.27036996803753144,0.023287154503196964,0.07569898096010241,0.05178977703253985,0.12461263609207106,0.4825278668712804,0.7646489195321703,8.013758445789345e-05,0.0005064575410127927,0.013836827629491769,0.999999988844164,1.6350980289674995,0.4353154601223307,0.17739061257351577,7.89513700904386e-11,2.175738902594615e-96,0.004390765590955354,0.13053942706602106,1.1587952819525071e-14,7.0,7.0
H_Re400_fine,H,400.0,97,193,rk4,0.7,6.471440614628919,90,0.07692699378125041,0.07369310826600776,0.3338333128050366,0.020901610676018232,0.1972612859520442,0.14453767732976308,0.29175298265918204,0.8205538450304856,1.6305880493330098,6.890447716074034e-05,0.0009526130338674394,0.012656595061347531,0.9999999387326933,1.5818584288320394,0.4417223995335014,0.178783400031628,3.857484925998533e-10,2.62932724647765e-81,0.0041138007469531555,0.11924141733549122,2.070565940925917e-14,7.0,6.0
H_Re400_fine,H,400.0,97,193,rk4,1.0,9.244915163755598,127,0.07692699378125041,0.0610840860794309,0.3513560065016358,0.01880827630354923,0.3400554658519588,0.26351558122488344,0.5047958369790144,1.0964527144778662,1.2494631425989409,5.964233541384412e-05,0.0012117729083753696,0.011611679509801845,0.999999817149188,1.5791006407607913,0.4493714744691331,0.1815421259517468,9.797450643372506e-10,5.810417951467494e-72,0.0038214285669333765,0.10767919515167702,1.6611712005953905e-14,6.5,7.0
H_Re400_ultra,H,400.0,145,289,rk4,0.025,0.23108168107946234,7,0.034183680633056525,0.10733872859595268,0.03113533419942791,0.026737110859758047,0.0004686146581859646,0.00021820307164865317,0.0007655621705696838,0.04299627547887597,0.0,9.83008973534456e-05,4.130435043069782e-06,0.015539884448152089,0.9999999999973455,1.6230356467587974,0.43117013573622615,0.17836593881971438,1.9623723853655742e-14,0.0,0.002112882584009893,0.09712727230961854,3.462508058049707e-15,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,0.05,0.4621633621589247,14,0.034183680633056525,0.106422918092839,0.060119120015402684,0.02652391816073344,0.0018164846991117055,0.0008606281257987135,0.0029426188078269092,0.08326505568305602,0.07485335031847151,9.686106801986312e-05,1.5778570930438092e-05,0.015415238006944514,0.9999999999787266,1.6241782993065665,0.4312477416668859,0.1781474311346036,1.5759490267867216e-13,0.0,0.0021115806616213554,0.0943214753632563,5.752343046339092e-15,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,0.1,0.9243267243178493,28,0.034183680633056525,0.10440917397617161,0.11210484828775899,0.026093907160817408,0.006852535159238052,0.0033532503837028493,0.010943610420922928,0.15683145655603864,0.15895977244083842,9.410429014962666e-05,5.76245155397054e-05,0.015170889843940704,0.9999999998291894,1.6169959918826151,0.43150758357066754,0.17778784607547563,1.2705734646107192e-12,1.436299955511336e-190,0.0021056990291762083,0.08884867954748585,9.402201239794294e-15,10.0,11.0
H_Re400_ultra,H,400.0,145,289,rk4,0.2,1.8486534486356987,56,0.034183680633056525,0.09979697730626981,0.19525439717765855,0.025224981632597104,0.02471785705027634,0.013313455389727292,0.03866340235237582,0.28294910469094103,0.36046859033346834,8.899692623300905e-05,0.00019279662760694218,0.014700246842818569,0.9999999986229343,1.6280404481744282,0.43240694220274595,0.17733470638117735,1.0180886008248443e-11,2.170736840834689e-155,0.0020812592883081306,0.07898419701191016,1.6056600493641326e-14,10.5,11.0
H_Re400_ultra,H,400.0,145,289,rk4,0.4,3.6973068972713974,111,0.034183680633056525,0.0892682904177369,0.29874526378454996,0.023519513422050775,0.08349060457288704,0.052431698555766036,0.12772154879080017,0.48756485929995563,0.86007879519565,8.001264982832625e-05,0.0005447581149943969,0.013821606558035928,0.9999999888062227,1.6254270532704072,0.4354329530217577,0.17726267956548,7.944941091766643e-11,1.494492523071003e-126,0.001987958751694947,0.06423454424856578,3.1530333899354446e-14,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,0.7,6.470287070224945,193,0.034183680633056525,0.07336668663090276,0.35746396876293257,0.021134913924350473,0.20928641698640676,0.1508426451044332,0.3186202253428496,0.8662557969094655,1.828172312582914,6.875502795982471e-05,0.0010074305722579777,0.01263628182809984,0.999999938565168,1.597340194243813,0.4420020792110335,0.17870587527767928,3.859082641503022e-10,2.2901338576606138e-104,0.0017725806343598027,0.055394035192677764,3.933658954125008e-14,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,1.0,9.243267243178494,275,0.034183680633056525,0.06039675485855451,0.35828843131344823,0.01902223356003204,0.3612664169314838,0.2856201138682865,0.4890921609154477,1.1083468347271261,1.2485341437524424,5.947069634509527e-05,0.0012639302281150316,0.011587838550223039,0.9999998167513723,1.5620549944347077,0.44981167226703983,0.1815446978162395,9.730562856587154e-10,1.0811407699692833e-90,0.0016469565571435843,0.04936632164267308,4.973799150320701e-14,10.0,11.0
H_Re400_ultra,H,400.0,145,289,ssprk3,0.025,0.23108168107946234,7,0.034183680633056525,0.10733872858898269,0.031135332905614828,0.026737110859535684,0.0004686234499310669,0.00021821926441902974,0.000765562461285715,0.04299625826308563,0.0,9.830089733415706e-05,4.130435059084936e-06,0.015539884448345436,0.9999999999973457,1.6230356467070146,0.43117013572806817,0.17836593878784274,1.962372406184112e-14,0.0,0.0021128825400184487,0.09712723577992133,1.762479051592436e-15,10.0,10.0
H_Re400_ultra,H,400.0,145,289,ssprk3,0.05,0.4621633621589247,14,0.034183680633056525,0.10642291808550279,0.060119118900893234,0.026523918160649123,0.0018164916002989739,0.0008606433346462339,0.0029426197158982513,0.08326503465294259,0.0748533332117395,9.686106799475802e-05,1.577857099564823e-05,0.015415238007266617,0.9999999999787266,1.6241782992642884,0.4312477416504669,0.17814743108119183,1.5759490411065844e-13,0.0,0.0021115806183746697,0.09432145468596843,7.126244039312724e-15,10.0,10.0
H_Re400_ultra,H,400.0,145,289,ssprk3,0.1,0.9243267243178493,28,0.034183680633056525,0.10440917398683255,0.11210484921887712,0.026093907163131418,0.00685253957730513,0.003353263739103351,0.010943612708985959,0.15683144621704173,0.15895977160386,9.410429012720621e-05,5.762451578628728e-05,0.015170889844461759,0.9999999998291894,1.616995991839515,0.43150758353775187,0.17778784599788577,1.270573473669777e-12,0.0,0.002105698986201809,0.0888486770360424,8.923417560424696e-15,10.0,11.0
H_Re400_ultra,H,400.0,145,289,ssprk3,0.2,1.8486534486356987,56,0.034183680633056525,0.09979697741127352,0.19525440184868886,0.025224981647150216,0.024717859247819624,0.013313471345532013,0.03866340623603577,0.2829491264587638,0.36046864788694,8.899692622555512e-05,0.00019279662839501751,0.014700246843738935,0.9999999986229344,1.6280404484283388,0.4324069421403581,0.17733470629392098,1.0180886059069346e-11,6.308694572549185e-158,0.0020812592485558693,0.0789842050834155,1.1601830607332886e-14,10.5,11.0
H_Re400_ultra,H,400.0,145,289,ssprk3,0.4,3.6973068972713974,111,0.034183680633056525,0.08926829070479449,0.29874526869392704,0.0235195134524358,0.08349060563069899,0.05243170632490837,0.1277215527351065,0.4875648962248621,0.8600788574825337,8.001264984006192e-05,0.0005447581171179206,0.013821606559677487,0.9999999888062225,1.6254270539377642,0.43543295291976003,0.17726267949798846,7.944941116780659e-11,5.0438497175457244e-127,0.001987958727832146,0.06423454907749009,2.2010171463193728e-14,10.0,10.0
H_Re400_ultra,H,400.0,145,289,ssprk3,0.7,6.470287070224945,193,0.034183680633056525,0.07336668691703276,0.3574639712657595,0.021134913945951146,0.2092864167564093,0.1508426463060983,0.3186202295240593,0.8662558129790348,1.8281721465982161,6.875502798236319e-05,0.0010074305764819467,0.012636281830231832,0.999999938565168,1.5973401950657733,0.44200207908256806,0.17870587523694068,3.8590826498472077e-10,1.80235956281385e-104,0.0017725806319890056,0.05539403604738911,4.3798298321462426e-14,10.0,10.0
H_Re400_ultra,H,400.0,145,289,ssprk3,1.0,9.243267243178494,275,0.034183680633056525,0.060396755057364915,0.35828843289483,0.01902223356819238,0.3612664154684816,0.28562011198651344,0.48909216411951334,1.1083468444018134,1.2485341358586006,5.947069636971847e-05,0.0012639302336487869,0.011587838552371632,0.999999816751372,1.5620549953943679,0.44981167213369144,0.18154469779096477,9.730562874187142e-10,9.957899957106164e-91,0.0016469565565173775,0.049366322073170606,4.729550084903167e-14,10.0,11.0
H_Re400_ultra,H,400.0,145,289,rk4,0.025,0.23108168107946234,14,0.034183680633056525,0.10733872859588298,0.031135334173750178,0.02673711085975253,0.0004686146271063901,0.0002182030961684089,0.000765562172726418,0.04299627520825484,0.0,9.830089735332841e-05,4.130435043074831e-06,0.015539884448153506,0.9999999999973457,1.6230356467578435,0.4311701357362222,0.17836593881959953,1.9623723853197455e-14,0.0,0.0021128825839477504,0.09712727172568911,1.999741384273389e-15,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,0.05,0.4621633621589247,28,0.034183680633056525,0.10642291809270876,0.06011911998146524,0.026523918160715993,0.001816484665859149,0.0008606281542829029,0.0029426188144850984,0.08326505529756884,0.0748533500908615,9.686106801971511e-05,1.5778570930511927e-05,0.015415238006946306,0.9999999999787267,1.6241782993053617,0.4312477416668766,0.17814743113441567,1.575949026752511e-13,1.8904715151730793e-219,0.002111580661576708,0.0943214749615601,7.022160630754115e-15,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,0.1,0.9243267243178493,56,0.034183680633056525,0.10440917397591622,0.11210484826084054,0.026093907160771587,0.006852535123425094,0.0033532504138708437,0.010943610437290915,0.15683145617580388,0.15895977230954372,9.410429014949452e-05,5.76245155401244e-05,0.015170889843942048,0.9999999998291896,1.616995991881368,0.4315075835706473,0.17778784607521617,1.270573464586946e-12,6.425468701455568e-184,0.002105699029135342,0.0888486793670397,1.5903944827755367e-14,10.0,11.0
H_Re400_ultra,H,400.0,145,289,rk4,0.2,1.8486534486356987,111,0.034183680633056525,0.09979697730598762,0.19525439718145493,0.025224981632539906,0.024717857018165194,0.01331345542826609,0.038663402377905574,0.28294910457435846,0.3604685907062516,8.899692623293565e-05,0.000192796627608217,0.014700246842818518,0.9999999986229342,1.6280404481745405,0.43240694220271064,0.17733470638091853,1.0180886008103884e-11,1.214980107636764e-154,0.0020812592882575435,0.07898419700085456,2.167710455580618e-14,10.5,11.0
H_Re400_ultra,H,400.0,145,289,rk4,0.4,3.6973068972713974,220,0.034183680633056525,0.08926829041799089,0.2987452638038714,0.023519513422080054,0.08349060455625897,0.05243169857406121,0.12772154881090467,0.4875648594246189,0.8600787960694648,8.00126498282975e-05,0.0005447581149964024,0.013821606558035021,0.9999999888062227,1.6254270532711619,0.4354329530217154,0.17726267956532002,7.944941091689955e-11,1.7794456593608267e-126,0.0019879587516522168,0.06423454426790867,2.7422508708241367e-14,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,0.7,6.470287070224945,383,0.034183680633056525,0.07336668663132448,0.35746396877138176,0.02113491392439731,0.20928641698163794,0.15084264510961073,0.31862022535562456,0.8662557969471646,1.8281723117715154,6.875502795981171e-05,0.001007430572260077,0.012636281828099059,0.9999999385651682,1.5973401942443926,0.44200207921099693,0.1787058752776049,3.8590826414766083e-10,2.339362261868536e-104,0.0017725806343491617,0.055394035193679844,4.7628567756419216e-14,10.0,10.0
H_Re400_ultra,H,400.0,145,289,rk4,1.0,9.243267243178494,546,0.034183680633056525,0.06039675485875636,0.35828843131650623,0.019022233560049156,0.36126641693065775,0.28562011386999475,0.4890921609275063,1.1083468347645273,1.2485341437105026,5.947069634508751e-05,0.0012639302281170308,0.011587838550222409,0.9999998167513722,1.5620549944353317,0.4498116722670104,0.18154469781620208,9.73056285653412e-10,1.0864364304031447e-90,0.0016469565571363893,0.049366321643716835,6.201983371312281e-14,10.0,11.0
