method,requested_dt,step,time,dt,viscosity,energy,enstrophy,max_abs_u1,max_abs_omega1,max_abs_psi1,max_abs_u_r,max_abs_u_z,max_cartesian_vorticity,amplification,argmax_u1_r,argmax_u1_z,argmax_u1_value,circulation_max,divergence_residual_max,axis_parity_defect,odd_symmetry_defect,wall_u1_max_abs,advective_cfl,viscous_cfl,divergence_relative_denominator,divergence_residual_relative,divergence_residual_argmax_r,divergence_residual_argmax_z,divergence_pointwise_ratio_max,divergence_pointwise_ratio_argmax_r,divergence_pointwise_ratio_argmax_z,axis_parity_defect_u1,axis_parity_defect_omega1,axis_parity_relative_u1,axis_parity_relative_omega1,axis_parity_relative_denominator_u1,axis_parity_relative_denominator_omega1,axis_parity_argmax_z_u1,axis_parity_argmax_z_omega1,argmax_cartesian_vorticity_r,argmax_cartesian_vorticity_z
heun,3.000e-07,5400.0,0.0016199475225840458,2.9999028196003285e-07,0.0005,3984.333389120774,2034362.7547925268,3215.0208298604484,145799.31400194558,91.36644062903962,235.42960873236967,182.73288125807923,17680.872345202246,2.359240708894111,0.0625,0.03125,3215.0208298604484,63.357060914299105,186.87886259216975,367553.04814765183,9.385979187017737e-09,0.0,0.00701671533721349,9.830081559266357e-06,12541.053011209602,0.014901369320832256,0.0,0.0,0.2395370332105892,0.0,0.953125,7948.747035870096,367553.04814765183,0.25156352662190656,0.1825760980987493,31597.374796771932,2013149.869972874,0.96875,0.96875,0.109375,0.0
heun,3.000e-07,5500.0,0.0016499465507800453,2.9999028196003285e-07,0.0005,3983.5875539709787,2075017.0523801565,3308.7121209958786,151350.96930377863,91.6989290352199,238.034475068878,183.3978580704398,18245.744345049075,2.434614196770386,0.0625,0.03125,3308.7121209958786,63.567651470845924,204.27374613625216,421203.081405981,1.1030778240857405e-08,0.0,0.007042249619637417,9.830081559266357e-06,12875.834349226603,0.01586489392421564,0.0,0.0,0.21250021179369116,0.0,0.046875,9107.494413908687,421203.081405981,0.2660313284614579,0.19018585047953912,34234.66877596773,2214691.9991363687,0.96875,0.96875,0.109375,0.0
heun,3.000e-07,5600.0,0.0016799455789760448,2.9999028196003285e-07,0.0005,3982.8199095179725,2116898.7195558352,3406.433238724475,159350.95116614382,92.02469751552442,240.4435176666588,184.04939503104885,18828.017135143913,2.5123095527037633,0.0625,0.03125,3406.433238724475,63.643783921723326,222.99125673767685,480176.5823339317,1.2833891582630135e-08,0.0,0.00706726782847204,9.830081559266357e-06,13229.583281878047,0.016855501189000522,0.0,0.0,0.18964138983992607,0.0,0.046875,10447.133887412783,480176.5823339317,0.282293844754443,0.19636310069318752,37008.01162172118,2445350.377127094,0.96875,0.96875,0.109375,0.0
heun,3.000e-07,5700.0,0.0017099446071720443,2.9999028196003285e-07,0.0005,3982.0300296200176,2160127.1062069885,3507.5552548868013,168025.18810629233,92.34420899484327,242.59838594053053,184.68841798968654,19426.023845739837,2.592104358541644,0.0625,0.03125,3507.5552548868013,63.629225423297115,243.10802868631163,542923.2532795882,1.4773609216255882e-08,0.0,0.007091805515197244,9.830081559266357e-06,13603.14256316354,0.01787146077147151,0.0,0.0,0.1707007713896786,0.0,0.046875,12005.407051241593,542923.2532795882,0.30072924729373196,0.20084608479996371,39920.98260903611,2703180.6660325113,0.96875,0.96875,0.109375,0.0
heun,3.000e-07,5800.0,0.0017399436353680439,2.9999028196003285e-07,0.0005,3981.217503103244,2204837.185155808,3611.2413094158337,177362.7294894884,92.65787454606524,244.430040472426,185.3157490921305,20037.48374986799,2.6736942863184305,0.0625,0.03125,3611.241309415828,63.51790423109593,264.7074677913024,608279.6608938565,1.6839684740269827e-08,0.0,0.0071158942491882145,9.830081559266357e-06,13997.236713198825,0.018911408959862343,0.0,0.0,0.2067538342193993,0.0,0.0390625,13821.761411874963,608279.6608938565,0.32149982952242834,0.20389025738394573,42991.50463751874,2983367.9583247826,0.96875,0.96875,0.109375,0.0
heun,3.000e-07,5900.0,0.0017699426635640434,2.9999028196003285e-07,0.0005,3980.3819289411554,2251182.284330278,3716.4781699721634,187311.6518738841,92.96605559479754,246.10579973686413,185.93211118959508,20659.40262133277,2.7566798025612043,0.0625,0.03125,3716.478169972145,63.46485481937897,287.900893710389,676283.2951058815,1.90512107505659e-08,0.0,0.007139561787032423,9.830081559266357e-06,14412.458484244316,0.019975835075266443,0.0,0.0,0.2609816057942944,0.0,0.0390625,15931.349745451851,676283.2951058815,0.3444292811052917,0.2062469592602553,46254.341948882255,3278997.6518029775,0.96875,0.96875,0.109375,0.0
heun,3.000e-07,6000.0,0.001799941691760043,2.9999028196003285e-07,0.0005,3979.5229192052675,2299337.482591736,3850.243594101812,197771.25798017706,93.26906589807732,250.60502525295612,186.53813179615463,21397.02189524127,2.855103759518399,0.0625,0.0234375,3850.243594101774,63.264682789102444,312.8599445540458,748855.3508889386,2.1436792913628814e-08,0.0,0.007162832224489753,9.830081559266357e-06,14849.258729383477,0.021069061443111874,0.0,0.0,0.345337778978132,0.0,0.0390625,18358.394174896064,748855.3508889386,0.3689377518194996,0.2090305114534745,49760.13998122315,3582516.9525819058,0.96875,0.96875,0.09375,0.0
heun,3.000e-07,6100.0,0.0018299407199560424,2.9999028196003285e-07,0.0005,3978.6401170539903,2349503.809358641,4014.351334950835,208585.56759969957,93.56717402418059,254.95032636847532,187.13434804836118,22347.655247123475,2.9819511717503833,0.0625,0.0234375,4014.351334950771,63.20796528676182,339.858399355453,830069.4186041327,2.408062870206023e-08,0.0,0.0071857261869356535,9.830081559266357e-06,15307.913727474368,0.022201483847239176,0.0,0.0,0.49551565075257736,0.0,0.0390625,21111.124578174,830069.4186041327,0.39408258881752917,0.21351463978705143,53570.305253828454,3887646.390111711,0.96875,0.96875,0.09375,0.0
heun,3.000e-07,6200.0,0.001859939748152042,2.9999028196003285e-07,0.0005,3977.7332336075897,2401913.3876282,4186.725197702093,219536.82434256835,93.86060687008448,259.03935331513077,187.72121374016896,23342.428634472613,3.114688393406498,0.0625,0.0234375,4186.725197702,63.29453706664111,369.3173197836013,925777.8707073238,2.7030293994235993e-08,0.0,0.007208261099493489,9.830081559266357e-06,15788.422935163688,0.023391653574282235,0.0,0.0,0.8513362475538524,0.0,0.0390625,24181.024771918615,925777.8707073238,0.418734735532349,0.22087977302555428,57747.83584929159,4191320.273587105,0.96875,0.96875,0.09375,0.0
heun,3.000e-07,6300.0,0.0018899387763480415,2.9999028196003285e-07,0.0005,3976.8020991046737,2456835.6694956697,4366.495820204464,230501.16321789825,94.14955414724712,262.74007906473435,188.29910829449423,24377.67725304203,3.252826412677822,0.0625,0.0234375,4366.495820204344,63.4560211605918,401.8422078772601,1042518.772656831,3.03627573528093e-08,0.0,0.0072304515315312744,9.830081559266357e-06,16290.270668623649,0.02466762008142934,0.0,0.0,1.0,0.0,0.0390625,27548.921919318323,1042518.772656831,0.44187738992739556,0.23192189094525775,62345.172093654444,4495128.80568443,0.96875,0.96875,0.09375,0.0
heun,3.000e-07,6400.0,0.001919937804544041,2.9999028196003285e-07,0.0005,3975.846712961051,2514584.944642557,4551.951345306784,249272.0905523517,94.43417286892189,265.8847463828622,188.86834573784378,25447.43082320966,3.3955685874952946,0.0625,0.0234375,4551.951345306641,63.51835032747174,438.2362179606853,1193038.9352221666,3.40757600165986e-08,0.0,0.007252309541276252,9.830081559266357e-06,16844.766547469044,0.026016164529542325,0.0,0.0,1.0,0.0,0.0390625,31199.20419661919,1193038.9352221666,0.4629578386958692,0.24825298785469377,67391.02697668086,4805738.474819366,0.96875,0.9765625,0.09375,0.0
heun,3.000e-07,6500.0,0.0019499368327400405,2.9999028196003285e-07,0.0005,3974.8672713523515,2575529.3420247296,4740.196483032637,269718.2190929376,94.71459007071307,268.26357340740003,189.42918014142614,26543.058043127035,3.5417632032662163,0.0625,0.0234375,4740.196483032473,63.5498941304205,479.47198604865844,1375151.9818960093,3.80483601466392e-08,0.0,0.007273844884746789,9.830081559266357e-06,17526.740431422066,0.02735659764716191,0.0,0.0,1.0,0.0,0.234375,35141.03442060342,1375151.9818960093,0.48218531054436514,0.2617684224435716,72878.6913498688,5253315.006673295,0.96875,0.9765625,0.09375,0.0
heun,3.000e-07,6600.0,0.0019799358609360594,2.9999028196003285e-07,0.0005,3973.8641589434155,2640101.5319624036,4926.766070401297,291732.0181571588,94.99090184423247,269.61869150060147,189.98180368846494,27819.24555900362,3.7120508158259824,0.0625,0.0234375,4926.766070401107,63.5402126364178,526.6095260260436,1569855.3655630276,4.2748332552494816e-08,0.0,0.007295064941539611,9.830081559266357e-06,18267.44272931607,0.028827763898278264,0.0,0.0,0.6387056491826845,0.0,0.234375,39432.17448142321,1569855.3655630276,0.500674159835535,0.2599821122629696,78758.15778944168,6038320.682521162,0.96875,0.9765625,0.078125,0.0
heun,3.000e-07,6700.0,0.0020099348891320806,2.9999028196003285e-07,0.0005,3972.8379180440666,2708811.166157896,5105.20701914497,314990.2053441927,95.26316769615153,273.7683143600583,190.52633539230305,29663.56860012877,3.9581473835756245,0.0625,0.0234375,5105.20701914475,63.53691712311582,580.6609791190713,1781513.2677749842,4.81732413501362e-08,0.0,0.0073159742816190435,9.830081559266357e-06,19071.54792804517,0.03044645255381685,0.0,0.0,0.30267905270627354,0.0,0.0390625,44506.883878363646,1781513.2677749842,0.5240218365816254,0.26083346743077607,84933.26188217146,6830079.304327728,0.9765625,0.96875,0.078125,0.0
heun,3.000e-07,6800.0,0.002039933917328102,2.9999028196003285e-07,0.0005,3971.7892451700413,2782258.6867949604,5381.938320354039,338833.61991934106,95.53140119175018,280.9078497540658,191.06280238350035,31630.685226599562,4.220628868295561,0.046875,0.0234375,5381.938320354039,63.401709796939066,642.4235380851815,2016684.1052995138,5.721384491658632e-08,0.0,0.007336573946764839,9.830081559266357e-06,19942.73871278137,0.03221340595880394,0.0,0.0,0.23523710301772277,0.0,0.0390625,51134.46256942698,2016684.1052995138,0.5542218787812684,0.2659760965443025,92263.52211477369,7582200.549227188,0.9765625,0.96875,0.078125,0.0
heun,3.000e-07,6900.0,0.002069932945524123,2.9999028196003285e-07,0.0005,3970.7190873556633,2861149.584414438,5688.527292020341,362106.5559851055,95.79555998480808,287.40592992432124,191.59111996961616,33703.808023073325,4.497255247383948,0.046875,0.0234375,5688.527292020341,63.44932322139504,712.32327688855,2255269.193521358,7.651269267465264e-08,0.0,0.007356860684892625,9.830081559266357e-06,20882.759728518526,0.03411059104011843,0.0,0.0,0.31574325632311756,0.0,0.03125,59180.70405298576,2255269.193521358,0.581494717650244,0.2704307937156006,101773.4164329617,8339542.855068196,0.9765625,0.96875,0.078125,0.0
heun,3.000e-07,7000.0,0.002099931973720144,2.9999028196003285e-07,0.0005,3969.6288934516365,2946307.9589870153,6004.814075320833,387340.73259993934,96.05553930545906,292.7912008829328,192.11107861091813,35855.73116302247,4.784396321368169,0.046875,0.0234375,6004.814075320833,63.31405647237028,790.3235376859157,2492031.456947812,1.0249667942963242e-07,0.0,0.0073768264499373265,9.830081559266357e-06,21890.041503445416,0.036104250307680844,0.0,0.0,0.4943877768671164,0.0,0.03125,68916.27100235602,2492031.456947812,0.6142214125119349,0.26442083730015997,112201.02327679259,9424489.697530748,0.9765625,0.96875,0.078125,0.0
heun,3.000e-07,7100.0,0.0021299310019161654,2.9999028196003285e-07,0.0005,3968.5210298008406,3038689.364650232,6339.1908836829325,430909.5997466384,96.31117160852814,296.40991624990716,192.62234321705628,38049.694579201685,5.0771470241737875,0.046875,0.015625,6339.190883682777,63.37744989954072,875.9377583912628,2730068.8350704266,1.378781330354406e-07,0.0,0.0073964583748463274,9.830081559266357e-06,22957.66769396436,0.03815447501322399,0.0,0.0,0.9942886906341805,0.0,0.03125,80526.56028556381,2730068.8350704266,0.6477872618217206,0.25780238606446937,124310.19415093987,10589773.340529557,0.9765625,0.96875,0.078125,0.0
heun,3.000e-07,7200.0,0.0021599300301121866,2.9999028196003285e-07,0.0005,3967.399380510168,3139396.9023749684,6927.735433196094,477658.25499796687,96.5890617402516,297.38313305863903,193.1781234805032,41196.80188821782,5.497080132321803,0.046875,0.015625,6927.735433195609,63.55086378233562,968.3355616487843,3005667.0448582266,1.8710522114452318e-07,0.0,0.007417799645622553,9.830081559266357e-06,24070.28309796311,0.04022950447685957,0.0,0.0,1.0,0.0,0.03125,94058.62621516554,3005667.0448582266,0.6845155841823136,0.2516369671365726,137409.035511621,11944457.44224433,0.9765625,0.9765625,0.0625,0.0
heun,3.000e-07,7300.0,0.002189929058308208,2.9999028196003285e-07,0.0005,3966.270357392533,3249712.7814870803,7565.582325171313,525814.21701655,96.87127811881491,294.57696808802666,193.74255623762983,45552.9504192826,6.078341211969044,0.046875,0.015625,7565.582325170403,63.63427689118905,1066.4393890405845,3463818.731564313,2.5723898879395794e-07,0.0,0.007439473161393164,9.830081559266357e-06,25199.29168933564,0.04232021289280533,0.0,0.0,1.0,0.0,0.03125,109389.16166956219,3463818.731564313,0.7054299276110492,0.25794869495669503,155067.36727205565,13428324.311335733,0.9765625,0.9765625,0.0625,0.0
heun,3.000e-07,7306.0,0.002191729,2.9999028199100344e-07,0.0005,3966.2025879485586,3256669.10613984,7605.063134115222,528682.5203046731,96.88807752458578,294.2593850273922,193.77615504917156,45825.27399752503,6.114678608633501,0.046875,0.015625,7605.063134114284,63.63181926889668,1072.478589903707,3496115.0529690385,2.623334918409061e-07,0.0,0.007440763314730673,9.8300815602812e-06,25266.614402661704,0.042446469986526056,0.0,0.0,1.0,0.0,0.03125,110360.56906865464,3496115.0529690385,0.7063754224877704,0.258879767792663,156235.0069881789,13504782.86804197,0.9765625,0.9765625,0.0625,0.0
ssprk3,3.000e-07,0.0,0.0,0.0,0.0005,4008.11113236055,773886.7345045686,3265.5332310870513,0.0,0.0,0.0,0.0,7494.3062310458845,1.0,0.0,0.0859375,3265.533231087051,64.88057619110188,0.0,11.361380314832786,6.366462912410498e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.361380314832786,0.0,0.0009388669913412475,0.0,12101.160675168838,0.0,0.9140625,0.0,0.171875,0.0
ssprk3,3.000e-07,100.0,2.999902819600326e-05,2.9999028196003285e-07,0.0005,4008.0692354193693,774637.8915268078,3255.624328723224,6344.927621638452,4.675356579614159,11.06727181136969,9.350713159228318,7500.009814525204,1.000761055567184,0.0,0.0859375,3255.624328723224,64.88193043064408,4.916929847227266,89.71088700808468,7.526068657170981e-11,0.0,0.0003590557538770295,9.830081559266357e-06,611.4941768059984,0.008040844923347818,0.0,0.0,0.022779887387514262,0.0,0.1953125,10.93647682594019,89.71088700808468,0.000906246761215253,0.0027421199643297817,12067.879626156857,32715.887041802518,0.0859375,0.03125,0.171875,0.0
ssprk3,3.000e-07,200.0,5.9998056392006845e-05,2.9999028196003285e-07,0.0005,4007.9902309988283,776901.5888828848,3226.1970942867774,12619.00581859643,9.316629639897354,22.06720008929476,18.633259279794707,7517.280446367467,1.0030655559852104,0.0,0.0859375,3226.1970942867774,64.88628936102404,9.737235272285034,175.34197234845487,1.9281287677586079e-10,0.0,0.0007154939782630416,9.830081559266357e-06,1216.7088547182038,0.00800292957064098,0.0,0.0,0.023018396910915933,0.0,0.1953125,9.736582794692367,175.34197234845487,0.0008135401979555314,0.002696999209357016,11968.164350281528,65013.72775346777,0.09375,0.03125,0.171875,0.0
ssprk3,3.000e-07,300.0,8.999708458801044e-05,2.9999028196003285e-07,0.0005,4007.8745126843087,780658.4108480057,3178.046355418277,18753.842329799627,13.890805738841781,32.93445906556808,27.781611477683562,7546.015778114775,1.0068998444251822,0.0,0.0859375,3178.046355418277,64.8932270938618,14.369513848329916,253.09634554269724,3.228706191293895e-10,0.0,0.00106677932294328,9.830081559266357e-06,1809.6266615438649,0.007940595789006948,0.0,0.0,0.023547721339514126,0.0,0.1953125,8.220031548291445,253.09634554269724,0.0006964912003777432,0.0026230960662194085,11802.060878634642,96487.6387114093,0.875,0.03125,0.171875,0.0
ssprk3,3.000e-07,400.0,0.00011999611278401403,2.9999028196003285e-07,0.0005,4007.722766428605,785877.1061174117,3112.4413073181177,24685.15751503486,18.36682788964658,43.60677714914266,36.73365577929316,7586.047721313647,1.012241492066032,0.0,0.0859375,3112.4413073181177,64.90202499275773,18.731816371568584,319.5986537281424,4.511093720793724e-10,0.0,0.0014105266885955769,9.830081559266357e-06,2384.684098474951,0.007855051486084855,0.0,0.0,0.024735123168020064,0.0,0.1953125,7.174632628055406,319.5986537281424,0.0006199376620195514,0.0025214352017085824,11573.151733809544,126752.67383892118,0.8359375,0.03125,0.171875,0.0
ssprk3,3.000e-07,500.0,0.00014999514098001636,2.9999028196003285e-07,0.0005,4007.5359716739567,792515.9594229689,3031.04955377617,30354.4554062764,22.716420219687436,54.02629278523338,45.43284043937487,7637.144340139695,1.0190595506362004,0.0,0.0859375,3031.04955377617,64.91165824709815,22.755140683109857,383.03020069224294,5.602487362921238e-10,0.0,0.001744564558547616,9.830081559266357e-06,2936.956862199462,0.0077478634351029335,0.0,0.0,0.02804955980352084,0.0,0.1953125,6.500058441219153,383.03020069224294,0.0005726232519436615,0.0024639276385536564,11351.370066017982,155455.13378675538,0.1796875,0.0390625,0.171875,0.0
ssprk3,3.000e-07,600.0,0.0001799941691760186,2.9999028196003285e-07,0.0005,4007.315399358179,800524.549579502,2935.842430879114,35710.33448717315,26.91474788187731,64.14072384287819,53.82949576375462,7699.012523994619,1.0273149090306344,0.0,0.0859375,2935.842430879114,64.9207770754772,26.385684963891663,438.2057807710953,6.693881005048752e-10,0.0,0.002066985678327698,9.830081559266357e-06,3462.301391736837,0.0076208515604285635,0.0,0.0,0.05837763741462257,0.046875,0.1953125,6.0226257433823776,438.2057807710953,0.0005436219171309454,0.0024039917908764883,11078.702961734474,182282.5612109627,0.203125,0.0390625,0.171875,0.0
ssprk3,3.000e-07,700.0,0.00020999319737202083,2.9999028196003285e-07,0.0005,4007.062604354781,809845.7570887844,2828.990961451008,40709.44935312241,30.940884810830838,73.90430986583937,61.881769621661675,7771.301459118549,1.0369607565441061,0.0,0.0859375,2828.990961451008,64.92768263352292,29.585772048099898,483.4838568996638,7.557900971733034e-10,0.0,0.0023761829781744743,9.830081559266357e-06,3957.4463587233763,0.007475975507004447,0.0,0.0,0.016258887838251974,0.0,0.0390625,5.664029120322084,483.4838568996638,0.0005246964643201628,0.002335974211015612,10794.868091327502,206973.11409506504,0.2109375,0.0390625,0.171875,0.0
ssprk3,3.000e-07,800.0,0.00023999222556802307,2.9999028196003285e-07,0.0005,4006.779410312319,820417.8748250543,2714.9869115478327,45317.19048323139,34.77807975938083,83.27850150585222,69.55615951876166,7853.606908516708,1.047943153961655,0.0,0.09375,2714.9869115478327,64.93029782428246,32.33353466994549,548.45547283208,8.294591680169106e-10,0.0,0.0026708700039795624,9.830081559266357e-06,4420.0329498415085,0.007315224804173665,0.0,0.0,0.0171456157104193,0.0,0.0390625,5.370337275140628,548.45547283208,0.0005102010696184531,0.0023916193799374537,10525.923199566714,229323.895529908,0.21875,0.953125,0.171875,0.0
ssprk3,3.000e-07,900.0,0.00026999125376402766,2.9999028196003285e-07,0.0005,4006.4678856878677,832176.680912235,2596.197675704882,49508.16975828784,38.413827742448845,92.23238678586802,76.82765548489769,7945.476291670477,1.0602017113679685,0.0,0.1015625,2596.197675704882,64.9261334194528,34.62158644015972,613.6547382653225,9.149516699835658e-10,0.0,0.0029500864039990683,9.830081559266357e-06,4848.607338854697,0.007140521807719281,0.0,0.0,0.038369361388612154,1.0,0.75,5.809944215696305,613.6547382653225,0.0005682462772157338,0.00246252129532494,10224.341889512405,249197.7386877169,0.921875,0.953125,0.171875,0.0
ssprk3,3.000e-07,1000.0,0.0002999902819600326,2.9999028196003285e-07,0.0005,4006.130310808603,845057.3513591761,2482.633986544115,53266.57667325527,41.85433927344903,100.7428581558058,83.70867854689806,8046.414530712872,1.0736703682296602,0.0,0.109375,2482.633986544115,64.91225022586104,36.45497734312312,691.8403908971231,1.0950316209346056e-09,0.0,0.0032143091302125697,9.830081559266357e-06,5242.572182146556,0.006953643378963785,0.0,0.0,0.061984216480376025,0.984375,0.25,6.728587599733146,691.8403908971231,0.0006737575551105398,0.0025930906570213776,9986.659962023317,266801.4668225383,0.921875,0.0546875,0.171875,0.0
ssprk3,3.000e-07,1100.0,0.00032998931015603756,2.9999028196003285e-07,0.0005,4005.769136821107,858996.1176292291,2379.5999291085445,56661.46559581034,45.120189231005995,108.79453658296893,90.24037846201199,8155.89059991687,1.0882782673238396,0.0,0.1171875,2379.599929108539,64.88521850657223,37.84874541967429,799.1123646490742,1.2587406672537327e-09,0.0,0.0034651182821118787,9.830081559266357e-06,5602.106060021539,0.006756163666692303,0.0,0.0,0.022054809621800408,0.0,0.203125,7.3480457360856235,799.1123646490742,0.0007563238760268505,0.0028211924660990822,9715.475035227842,283253.4023295555,0.0859375,0.0546875,0.171875,0.0
ssprk3,3.000e-07,1200.0,0.0003599883383520425,2.9999028196003285e-07,0.0005,4005.3869382157786,873931.6067587886,2288.890828324841,60018.633955775906,48.18068049413121,116.37947854981059,96.36136098826242,8273.344682842973,1.1039507097494692,0.0,0.1328125,2288.890828324841,64.84107652380254,38.825341321082306,907.8179913130589,1.4370016288012266e-09,0.0,0.003700156397173933,9.830081559266357e-06,5928.060565925938,0.006549417113625247,0.0,0.0,0.22181652483203945,0.0,0.203125,8.853661551431287,907.8179913130589,0.0009326182166436246,0.00305166916012995,9493.339711178385,297482.44114194904,0.0234375,0.0546875,0.171875,0.0
ssprk3,3.000e-07,1300.0,0.00038998736654804745,2.9999028196003285e-07,0.0005,4004.986361134478,889805.8347140466,2210.2667452947817,63002.229156466725,51.037200725888084,123.49669859105845,102.07440145177617,8398.195808831462,1.120610173899904,0.0,0.140625,2210.2667452947817,64.7752909413676,39.4121397061117,1008.8653215181548,1.6025296645238996e-09,0.0,0.00391953004446975,9.830081559266357e-06,6221.8444526126095,0.00633447846635931,0.0,0.0,0.0672458128082573,0.0,0.203125,11.402987197150651,1008.8653215181548,0.0012285818500438997,0.0032573154166302735,9281.422476445667,309722.94435085333,0.0234375,0.0546875,0.171875,0.0
ssprk3,3.000e-07,1400.0,0.0004199863947440524,2.9999028196003285e-07,0.0005,4004.570069857788,906564.8538945832,2140.5326765448317,65614.17475545009,53.69363800501996,130.15154398205783,107.38727601003993,8529.849810126176,1.1381773772187813,0.0,0.140625,2140.5326765448317,64.70463248848385,39.6391811067042,1167.327713981038,1.737134880386293e-09,0.0,0.0041235378187739835,9.830081559266357e-06,6485.303207087998,0.0061121554137023625,0.0,0.0,0.03770868120019446,0.0,0.203125,14.461333915882278,1167.327713981038,0.0015997420683366887,0.0036404041102634033,9039.790977628203,320658.82759828423,0.0234375,0.9375,0.171875,0.0
ssprk3,3.000e-07,1500.0,0.00044998542294005735,2.9999028196003285e-07,0.0005,4004.1406937688876,924159.0805932776,2079.410776020708,67864.00222362994,56.17481458621629,136.35495968976517,112.34962917243259,8667.707414971203,1.1565723560994066,0.0,0.1484375,2079.410776020708,64.76893812471913,39.53722501057382,1325.7107671312988,1.8590071704238653e-09,0.0,0.0043140860074935275,9.830081559266357e-06,6720.6009757766615,0.005882989505414689,0.0,0.0,0.028955264431976373,0.0,0.203125,18.14736919378629,1325.7107671312988,0.002043085234302568,0.004015452087058143,8882.335836557068,330152.30623821483,0.0234375,0.9375,0.171875,0.0
ssprk3,3.000e-07,1600.0,0.0004799844511360623,2.9999028196003285e-07,0.0005,4003.7007767910004,942543.3464601919,2044.4732592586856,69769.24598587335,58.52485419938921,142.12268112051862,117.04970839877842,8811.172272422793,1.1757155366725827,0.0,0.046875,2044.4732592586856,64.81789389020193,39.13614744161623,1469.4472362201195,1.928128767758608e-09,0.0,0.004494563203313813,9.830081559266357e-06,6930.110169261991,0.005647261946166717,0.0,0.0,0.06952260242360732,0.0,0.7890625,22.580926080743666,1469.4472362201195,0.0025920873468366595,0.004342922462943475,8711.483472307002,338354.47184663336,0.0234375,0.9375,0.171875,0.0
ssprk3,3.000e-07,1700.0,0.0005099834793320633,2.9999028196003285e-07,0.0005,4003.2527308932886,961676.7292705494,2026.806258045719,71354.98011221114,60.702878770998275,147.47438997331193,121.40575754199655,8959.658692923555,1.1955287676672868,0.0,0.046875,2026.8062580457145,64.84630514403085,38.46368548797818,1678.156895488035,1.9681465346366167e-09,0.0,0.004661830071884151,9.830081559266357e-06,7116.312528918775,0.005405002286180116,0.0,0.0,1.0,0.0,0.2109375,27.88152126762725,1678.156895488035,0.0032685869415786002,0.004861876775336175,8530.14521748091,345166.48056593304,0.0234375,0.0234375,0.171875,0.0
ssprk3,3.000e-07,1800.0,0.0005399825075280628,2.9999028196003285e-07,0.0005,4002.7987948418195,981522.2230446571,2016.132691023076,72652.31615963843,62.71758589881041,152.43286504130964,125.43517179762082,9112.59888607154,1.2159362861797298,0.0,0.046875,2016.1326910230719,64.84827486658708,38.01886865569213,2130.278209639946,1.9808794604614377e-09,0.0,0.004816554567075,9.830081559266357e-06,7281.714041114097,0.005221142775043013,0.0,0.015625,0.0866096191685003,0.0,0.7890625,34.169492656837974,2130.278209639946,0.004078833257608726,0.006072071900135784,8377.271268222994,350832.1779905651,0.0234375,0.0234375,0.171875,0.0
ssprk3,3.000e-07,1900.0,0.0005699815357240623,2.9999028196003285e-07,0.0005,4002.3409989958786,1002046.3068286061,2011.6852045462422,73695.94593696765,64.57829244318246,157.19095512569262,129.15658488636493,9269.449484213375,1.2368655881466104,0.0,0.046875,2011.6852045462367,64.81717212116855,37.93679558523809,2648.279888943769,2.0081643015146255e-09,0.0,0.004959452200583108,9.830081559266357e-06,7428.774882884621,0.005106736465072029,0.0,0.015625,0.05024905771313926,0.0,0.7890625,41.56958730659244,2648.279888943769,0.005029834364332947,0.007446995509697179,8264.603622211995,355617.2265036665,0.0234375,0.0234375,0.171875,0.0
ssprk3,3.000e-07,2000.0,0.0005999805639200619,2.9999028196003285e-07,0.0005,4001.881136642691,1023218.4665136783,2012.5162418645318,74521.10836391913,66.3306263099421,161.65697783066608,132.6612526198842,9429.697157693714,1.2582481776138645,0.0,0.046875,2012.5162418645236,64.7575890519388,38.75136974132465,3240.0089072901756,1.9936123862862587e-09,0.0,0.005094027082062107,9.830081559266357e-06,7559.854584817302,0.005125941154893412,0.0,0.0234375,0.04934559869794584,0.0,0.78125,50.2163195090543,3240.0089072901756,0.006164047180978874,0.008945006582394282,8146.647492253582,362214.2563502656,0.0234375,0.0234375,0.171875,0.0
ssprk3,3.000e-07,2100.0,0.0006299795921160614,2.9999028196003285e-07,0.0005,4001.42074212677,1045010.7163035094,2017.5855205779376,75160.59296387194,67.98937750601074,165.78488844238083,135.97875501202148,9592.863154373228,1.2800201724655806,0.0,0.046875,2017.5855205779267,64.65810597163487,39.501722468063235,3914.0551312053576,1.9608705770224333e-09,0.0,0.005221415047248711,9.830081559266357e-06,7677.171796250378,0.0051453482501663365,0.0,0.0234375,0.11882401828431136,0.0,0.78125,60.260061839726404,3914.0551312053576,0.007509065744398205,0.010502433934795484,8024.974596164731,372680.76671615615,0.0234375,0.9765625,0.171875,0.0
ssprk3,3.000e-07,2200.0,0.0006599786203120609,2.9999028196003285e-07,0.0005,4000.961075847985,1067397.1570863647,2025.8490081119517,75642.47228872629,69.52492993672236,169.59580621402122,139.04985987344472,9758.506631279237,1.302122748981578,0.0,0.046875,2025.8490081119419,64.57529771849991,40.76085122225868,4679.9485141891055,2.270098775625229e-09,0.0,0.005339341653752031,9.830081559266357e-06,7782.7774267486675,0.005237314262922064,0.0,0.96875,1.0,0.0,0.21875,71.87278174007224,4679.9485141891055,0.009058336333794667,0.012199535595899237,7934.435098411024,383616.93995648716,0.0234375,0.9765625,0.171875,0.0
