family,family_parameter,gamma,relative_width_fraction,base_scale,width,half_width,realized_width_over_scale,width_source,support_mode_count,effective_mode_count,angle_sine,measurement_available,measurement_method,local_fft_input_side_length,local_fft_padded_side_length,local_fft_zero_padding_alias_free,local_fft_global_overlap_aware,local_fft_estimated_peak_working_bytes,local_fft_maximum_working_bytes,targets_per_band,parent_boxes_disjoint,child_band_isolated,channel_bands_disjoint,full_output_bands_disjoint,critical_energy,parent_norm_squared,parent_min_wavenumber,parent_rms_wavenumber,parent_max_wavenumber,a_critical,a_unit,chi_support,chi_effective,gain_g,heat_factor_h,duhamel_amplitude_ratio,duhamel_energy_ratio,duhamel_identity_rhs,duhamel_identity_relative_error,duhamel_upper_bound_method,support_radius_factor_kappa,universal_duhamel_upper_bound,effective_duhamel_upper_bound,duhamel_to_universal_upper_bound,duhamel_to_effective_upper_bound,required_energy_constant_for_target,forcing_metric_method,child_forcing_fraction,low_side_forcing_ratio,off_chain_main_ratio,difference_sideband_main_ratio,self_interaction_cross_interaction_ratio,energy_cancellation_available,energy_cancellation_method,energy_cancellation_residual,energy_cancellation_pairing,full_nonlinear_norm,normalization_relative_error,divergence_relative,reality_relative,channel_ratios_are_orthogonal,channel_norms_json,channel_ratios_json,box_overlap_counts_json,predicted_a_unit_exponent,predicted_a_critical_exponent,predicted_g_exponent,predicted_duhamel_exponent,predicted_g_grows,predicted_duhamel_decays,finite_screen_pass,asymptotic_screen_pass,finite_screen_reasons,asymptotic_screen_reasons,core_fit_eligible,relay_fit_eligible
power_width,0.85,0.85,,16,10,9,0.625,power_floor,27436,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.0625,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":171,""child+|harmonic_q+"":171,""child-|harmonic_p-"":171,""child-|harmonic_q-"":171,""difference+|low"":171,""difference-|low"":171,""full_child+|full_difference+"":925,""full_child+|full_difference-"":925,""full_child+|full_harmonic_p+"":16317,""full_child+|full_harmonic_q+"":16317,""full_child+|full_low"":2205,""full_child+|parent_p+"":2736,""full_child+|parent_q+"":2736,""full_child-|full_difference+"":925,""full_child-|full_difference-"":925,""full_child-|full_harmonic_p-"":16317,""full_child-|full_harmonic_q-"":16317,""full_child-|full_low"":2205,""full_child-|parent_p-"":2736,""full_child-|parent_q-"":2736,""full_difference+|full_difference-"":925,""full_difference+|full_harmonic_p+"":2205,""full_difference+|full_harmonic_q-"":2205,""full_difference+|full_low"":16317,""full_difference-|full_harmonic_p-"":2205,""full_difference-|full_harmonic_q+"":2205,""full_difference-|full_low"":16317,""full_harmonic_p+|full_harmonic_q+"":925,""full_harmonic_p+|full_low"":925,""full_harmonic_p-|full_harmonic_q-"":925,""full_harmonic_p-|full_low"":925,""full_harmonic_q+|full_low"":925,""full_harmonic_q-|full_low"":925,""parent_p+|parent_q+"":171,""parent_p-|parent_q-"":171}",2.275,1.275,0.2749999999999999,-0.4500000000000002,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.85,0.85,,24,14,13,0.5833333333333334,power_floor,78732,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.041666666666666664,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":243,""child+|harmonic_q+"":243,""child-|harmonic_p-"":243,""child-|harmonic_q-"":243,""difference+|low"":243,""difference-|low"":243,""full_child+|full_difference+"":1325,""full_child+|full_difference-"":1325,""full_child+|full_harmonic_p+"":44573,""full_child+|full_harmonic_q+"":44573,""full_child+|full_low"":4205,""full_child+|parent_p+"":6912,""full_child+|parent_q+"":6912,""full_child-|full_difference+"":1325,""full_child-|full_difference-"":1325,""full_child-|full_harmonic_p-"":44573,""full_child-|full_harmonic_q-"":44573,""full_child-|full_low"":4205,""full_child-|parent_p-"":6912,""full_child-|parent_q-"":6912,""full_difference+|full_difference-"":1325,""full_difference+|full_harmonic_p+"":4205,""full_difference+|full_harmonic_q-"":4205,""full_difference+|full_low"":44573,""full_difference-|full_harmonic_p-"":4205,""full_difference-|full_harmonic_q+"":4205,""full_difference-|full_low"":44573,""full_harmonic_p+|full_harmonic_q+"":1325,""full_harmonic_p+|full_low"":1325,""full_harmonic_p-|full_harmonic_q-"":1325,""full_harmonic_p-|full_low"":1325,""full_harmonic_q+|full_low"":1325,""full_harmonic_q-|full_low"":1325,""parent_p+|parent_q+"":243,""parent_p-|parent_q-"":243}",2.275,1.275,0.2749999999999999,-0.4500000000000002,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.85,0.85,,32,19,18,0.59375,power_floor,202612,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.03125,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":925,""child+|harmonic_q+"":925,""child-|harmonic_p-"":925,""child-|harmonic_q-"":925,""difference+|low"":925,""difference-|low"":925,""full_child+|full_difference+"":5913,""full_child+|full_difference-"":5913,""full_child+|full_harmonic_p+"":122713,""full_child+|full_harmonic_q+"":122713,""full_child+|full_low"":15129,""full_child+|parent_p+"":19573,""full_child+|parent_q+"":19573,""full_child-|full_difference+"":5913,""full_child-|full_difference-"":5913,""full_child-|full_harmonic_p-"":122713,""full_child-|full_harmonic_q-"":122713,""full_child-|full_low"":15129,""full_child-|parent_p-"":19573,""full_child-|parent_q-"":19573,""full_difference+|full_difference-"":5913,""full_difference+|full_harmonic_p+"":15129,""full_difference+|full_harmonic_q-"":15129,""full_difference+|full_low"":122713,""full_difference-|full_harmonic_p-"":15129,""full_difference-|full_harmonic_q+"":15129,""full_difference-|full_low"":122713,""full_harmonic_p+|full_harmonic_q+"":5913,""full_harmonic_p+|full_low"":5913,""full_harmonic_p-|full_harmonic_q-"":5913,""full_harmonic_p-|full_low"":5913,""full_harmonic_q+|full_low"":5913,""full_harmonic_q-|full_low"":5913,""parent_p+|parent_q+"":925,""parent_p-|parent_q-"":925}",2.275,1.275,0.2749999999999999,-0.4500000000000002,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.85,0.85,,48,26,25,0.5416666666666666,power_floor,530604,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.020833333333333332,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":459,""child+|harmonic_q+"":459,""child-|harmonic_p-"":459,""child-|harmonic_q-"":459,""difference+|low"":459,""difference-|low"":459,""full_child+|full_difference+"":2525,""full_child+|full_difference-"":2525,""full_child+|full_harmonic_p+"":283709,""full_child+|full_harmonic_q+"":283709,""full_child+|full_low"":14045,""full_child+|parent_p+"":39984,""full_child+|parent_q+"":39984,""full_child-|full_difference+"":2525,""full_child-|full_difference-"":2525,""full_child-|full_harmonic_p-"":283709,""full_child-|full_harmonic_q-"":283709,""full_child-|full_low"":14045,""full_child-|parent_p-"":39984,""full_child-|parent_q-"":39984,""full_difference+|full_difference-"":2525,""full_difference+|full_harmonic_p+"":14045,""full_difference+|full_harmonic_q-"":14045,""full_difference+|full_low"":283709,""full_difference-|full_harmonic_p-"":14045,""full_difference-|full_harmonic_q+"":14045,""full_difference-|full_low"":283709,""full_harmonic_p+|full_harmonic_q+"":2525,""full_harmonic_p+|full_low"":2525,""full_harmonic_p-|full_harmonic_q-"":2525,""full_harmonic_p-|full_low"":2525,""full_harmonic_q+|full_low"":2525,""full_harmonic_q-|full_low"":2525,""parent_p+|parent_q+"":459,""parent_p-|parent_q-"":459}",2.275,1.275,0.2749999999999999,-0.4500000000000002,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.85,0.85,,64,34,33,0.53125,power_floor,1203052,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.015625,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":603,""child+|harmonic_q+"":603,""child-|harmonic_p-"":603,""child-|harmonic_q-"":603,""difference+|low"":603,""difference-|low"":603,""full_child+|full_difference+"":3325,""full_child+|full_difference-"":3325,""full_child+|full_harmonic_p+"":633213,""full_child+|full_harmonic_q+"":633213,""full_child+|full_low"":23805,""full_child+|parent_p+"":86832,""full_child+|parent_q+"":86832,""full_child-|full_difference+"":3325,""full_child-|full_difference-"":3325,""full_child-|full_harmonic_p-"":633213,""full_child-|full_harmonic_q-"":633213,""full_child-|full_low"":23805,""full_child-|parent_p-"":86832,""full_child-|parent_q-"":86832,""full_difference+|full_difference-"":3325,""full_difference+|full_harmonic_p+"":23805,""full_difference+|full_harmonic_q-"":23805,""full_difference+|full_low"":633213,""full_difference-|full_harmonic_p-"":23805,""full_difference-|full_harmonic_q+"":23805,""full_difference-|full_low"":633213,""full_harmonic_p+|full_harmonic_q+"":3325,""full_harmonic_p+|full_low"":3325,""full_harmonic_p-|full_harmonic_q-"":3325,""full_harmonic_p-|full_low"":3325,""full_harmonic_q+|full_low"":3325,""full_harmonic_q-|full_low"":3325,""parent_p+|parent_q+"":603,""parent_p-|parent_q-"":603}",2.275,1.275,0.2749999999999999,-0.4500000000000002,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.9,0.9,,8,6,5,0.75,power_floor,5324,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.125,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":99,""child+|harmonic_q+"":99,""child-|harmonic_p-"":99,""child-|harmonic_q-"":99,""difference+|low"":99,""difference-|low"":99,""full_child+|full_difference+"":525,""full_child+|full_difference-"":525,""full_child+|full_harmonic_p+"":3549,""full_child+|full_harmonic_q+"":3549,""full_child+|full_low"":845,""full_child+|parent_p+"":704,""full_child+|parent_q+"":704,""full_child-|full_difference+"":525,""full_child-|full_difference-"":525,""full_child-|full_harmonic_p-"":3549,""full_child-|full_harmonic_q-"":3549,""full_child-|full_low"":845,""full_child-|parent_p-"":704,""full_child-|parent_q-"":704,""full_difference+|full_difference-"":525,""full_difference+|full_harmonic_p+"":845,""full_difference+|full_harmonic_q-"":845,""full_difference+|full_low"":3549,""full_difference-|full_harmonic_p-"":845,""full_difference-|full_harmonic_q+"":845,""full_difference-|full_low"":3549,""full_harmonic_p+|full_harmonic_q+"":525,""full_harmonic_p+|full_low"":525,""full_harmonic_p-|full_harmonic_q-"":525,""full_harmonic_p-|full_low"":525,""full_harmonic_q+|full_low"":525,""full_harmonic_q-|full_low"":525,""parent_p+|parent_q+"":99,""parent_p-|parent_q-"":99}",2.35,1.35,0.3500000000000001,-0.2999999999999998,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.9,0.9,,12,9,8,0.75,power_floor,19652,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.08333333333333333,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":425,""child+|harmonic_q+"":425,""child-|harmonic_p-"":425,""child-|harmonic_q-"":425,""difference+|low"":425,""difference-|low"":425,""full_child+|full_difference+"":2673,""full_child+|full_difference-"":2673,""full_child+|full_harmonic_p+"":14553,""full_child+|full_harmonic_q+"":14553,""full_child+|full_low"":3969,""full_child+|parent_p+"":2873,""full_child+|parent_q+"":2873,""full_child-|full_difference+"":2673,""full_child-|full_difference-"":2673,""full_child-|full_harmonic_p-"":14553,""full_child-|full_harmonic_q-"":14553,""full_child-|full_low"":3969,""full_child-|parent_p-"":2873,""full_child-|parent_q-"":2873,""full_difference+|full_difference-"":2673,""full_difference+|full_harmonic_p+"":3969,""full_difference+|full_harmonic_q-"":3969,""full_difference+|full_low"":14553,""full_difference-|full_harmonic_p-"":3969,""full_difference-|full_harmonic_q+"":3969,""full_difference-|full_low"":14553,""full_harmonic_p+|full_harmonic_q+"":2673,""full_harmonic_p+|full_low"":2673,""full_harmonic_p-|full_harmonic_q-"":2673,""full_harmonic_p-|full_low"":2673,""full_harmonic_q+|full_low"":2673,""full_harmonic_q-|full_low"":2673,""parent_p+|parent_q+"":425,""parent_p-|parent_q-"":425}",2.35,1.35,0.3500000000000001,-0.2999999999999998,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.9,0.9,,16,12,11,0.75,power_floor,48668,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.0625,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":1127,""child+|harmonic_q+"":1127,""child-|harmonic_p-"":1127,""child-|harmonic_q-"":1127,""difference+|low"":1127,""difference-|low"":1127,""full_child+|full_difference+"":7605,""full_child+|full_difference-"":7605,""full_child+|full_harmonic_p+"":37845,""full_child+|full_harmonic_q+"":37845,""full_child+|full_low"":10933,""full_child+|parent_p+"":7452,""full_child+|parent_q+"":7452,""full_child-|full_difference+"":7605,""full_child-|full_difference-"":7605,""full_child-|full_harmonic_p-"":37845,""full_child-|full_harmonic_q-"":37845,""full_child-|full_low"":10933,""full_child-|parent_p-"":7452,""full_child-|parent_q-"":7452,""full_difference+|full_difference-"":7605,""full_difference+|full_harmonic_p+"":10933,""full_difference+|full_harmonic_q-"":10933,""full_difference+|full_low"":37845,""full_difference-|full_harmonic_p-"":10933,""full_difference-|full_harmonic_q+"":10933,""full_difference-|full_low"":37845,""full_harmonic_p+|full_harmonic_q+"":7605,""full_harmonic_p+|full_low"":7605,""full_harmonic_p-|full_harmonic_q-"":7605,""full_harmonic_p-|full_low"":7605,""full_harmonic_q+|full_low"":7605,""full_harmonic_q-|full_low"":7605,""parent_p+|parent_q+"":1127,""parent_p-|parent_q-"":1127}",2.35,1.35,0.3500000000000001,-0.2999999999999998,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.9,0.9,,24,17,16,0.7083333333333334,power_floor,143748,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.041666666666666664,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":2673,""child+|harmonic_q+"":2673,""child-|harmonic_p-"":2673,""child-|harmonic_q-"":2673,""difference+|low"":2673,""difference-|low"":2673,""full_child+|full_difference+"":18785,""full_child+|full_difference-"":18785,""full_child+|full_harmonic_p+"":109265,""full_child+|full_harmonic_q+"":109265,""full_child+|full_low"":28577,""full_child+|parent_p+"":20625,""full_child+|parent_q+"":20625,""full_child-|full_difference+"":18785,""full_child-|full_difference-"":18785,""full_child-|full_harmonic_p-"":109265,""full_child-|full_harmonic_q-"":109265,""full_child-|full_low"":28577,""full_child-|parent_p-"":20625,""full_child-|parent_q-"":20625,""full_difference+|full_difference-"":18785,""full_difference+|full_harmonic_p+"":28577,""full_difference+|full_harmonic_q-"":28577,""full_difference+|full_low"":109265,""full_difference-|full_harmonic_p-"":28577,""full_difference-|full_harmonic_q+"":28577,""full_difference-|full_low"":109265,""full_harmonic_p+|full_harmonic_q+"":18785,""full_harmonic_p+|full_low"":18785,""full_harmonic_p-|full_harmonic_q-"":18785,""full_harmonic_p-|full_low"":18785,""full_harmonic_q+|full_low"":18785,""full_harmonic_q-|full_low"":18785,""parent_p+|parent_q+"":2673,""parent_p-|parent_q-"":2673}",2.35,1.35,0.3500000000000001,-0.2999999999999998,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.9,0.9,,32,22,21,0.6875,power_floor,318028,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.03125,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":5203,""child+|harmonic_q+"":5203,""child-|harmonic_p-"":5203,""child-|harmonic_q-"":5203,""difference+|low"":5203,""difference-|low"":5203,""full_child+|full_difference+"":37485,""full_child+|full_difference-"":37485,""full_child+|full_harmonic_p+"":238765,""full_child+|full_harmonic_q+"":238765,""full_child+|full_low"":58989,""full_child+|parent_p+"":44032,""full_child+|parent_q+"":44032,""full_child-|full_difference+"":37485,""full_child-|full_difference-"":37485,""full_child-|full_harmonic_p-"":238765,""full_child-|full_harmonic_q-"":238765,""full_child-|full_low"":58989,""full_child-|parent_p-"":44032,""full_child-|parent_q-"":44032,""full_difference+|full_difference-"":37485,""full_difference+|full_harmonic_p+"":58989,""full_difference+|full_harmonic_q-"":58989,""full_difference+|full_low"":238765,""full_difference-|full_harmonic_p-"":58989,""full_difference-|full_harmonic_q+"":58989,""full_difference-|full_low"":238765,""full_harmonic_p+|full_harmonic_q+"":37485,""full_harmonic_p+|full_low"":37485,""full_harmonic_p-|full_harmonic_q-"":37485,""full_harmonic_p-|full_low"":37485,""full_harmonic_q+|full_low"":37485,""full_harmonic_q-|full_low"":37485,""parent_p+|parent_q+"":5203,""parent_p-|parent_q-"":5203}",2.35,1.35,0.3500000000000001,-0.2999999999999998,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.9,0.9,,48,32,31,0.6666666666666666,power_floor,1000188,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.020833333333333332,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":14175,""child+|harmonic_q+"":14175,""child-|harmonic_p-"":14175,""child-|harmonic_q-"":14175,""difference+|low"":14175,""difference-|low"":14175,""full_child+|full_difference+"":105125,""full_child+|full_difference-"":105125,""full_child+|full_harmonic_p+"":741125,""full_child+|full_harmonic_q+"":741125,""full_child+|full_low"":171941,""full_child+|parent_p+"":133308,""full_child+|parent_q+"":133308,""full_child-|full_difference+"":105125,""full_child-|full_difference-"":105125,""full_child-|full_harmonic_p-"":741125,""full_child-|full_harmonic_q-"":741125,""full_child-|full_low"":171941,""full_child-|parent_p-"":133308,""full_child-|parent_q-"":133308,""full_difference+|full_difference-"":105125,""full_difference+|full_harmonic_p+"":171941,""full_difference+|full_harmonic_q-"":171941,""full_difference+|full_low"":741125,""full_difference-|full_harmonic_p-"":171941,""full_difference-|full_harmonic_q+"":171941,""full_difference-|full_low"":741125,""full_harmonic_p+|full_harmonic_q+"":105125,""full_harmonic_p+|full_low"":105125,""full_harmonic_p-|full_harmonic_q-"":105125,""full_harmonic_p-|full_low"":105125,""full_harmonic_q+|full_low"":105125,""full_harmonic_q-|full_low"":105125,""parent_p+|parent_q+"":14175,""parent_p-|parent_q-"":14175}",2.35,1.35,0.3500000000000001,-0.2999999999999998,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.9,0.9,,64,42,41,0.65625,power_floor,2287148,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.015625,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":29963,""child+|harmonic_q+"":29963,""child-|harmonic_p-"":29963,""child-|harmonic_q-"":29963,""difference+|low"":29963,""difference-|low"":29963,""full_child+|full_difference+"":225885,""full_child+|full_difference-"":225885,""full_child+|full_harmonic_p+"":1683165,""full_child+|full_harmonic_q+"":1683165,""full_child+|full_low"":377437,""full_child+|parent_p+"":298800,""full_child+|parent_q+"":298800,""full_child-|full_difference+"":225885,""full_child-|full_difference-"":225885,""full_child-|full_harmonic_p-"":1683165,""full_child-|full_harmonic_q-"":1683165,""full_child-|full_low"":377437,""full_child-|parent_p-"":298800,""full_child-|parent_q-"":298800,""full_difference+|full_difference-"":225885,""full_difference+|full_harmonic_p+"":377437,""full_difference+|full_harmonic_q-"":377437,""full_difference+|full_low"":1683165,""full_difference-|full_harmonic_p-"":377437,""full_difference-|full_harmonic_q+"":377437,""full_difference-|full_low"":1683165,""full_harmonic_p+|full_harmonic_q+"":225885,""full_harmonic_p+|full_low"":225885,""full_harmonic_p-|full_harmonic_q-"":225885,""full_harmonic_p-|full_low"":225885,""full_harmonic_q+|full_low"":225885,""full_harmonic_q-|full_low"":225885,""parent_p+|parent_q+"":29963,""parent_p-|parent_q-"":29963}",2.35,1.35,0.3500000000000001,-0.2999999999999998,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.95,0.95,,8,7,6,0.875,power_floor,8788,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.125,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":325,""child+|harmonic_q+"":325,""child-|harmonic_p-"":325,""child-|harmonic_q-"":325,""difference+|low"":325,""difference-|low"":325,""full_child+|full_difference+"":2025,""full_child+|full_difference-"":2025,""full_child+|full_harmonic_p+"":7225,""full_child+|full_harmonic_q+"":7225,""full_child+|full_low"":2601,""full_child+|parent_p+"":1573,""full_child+|parent_q+"":1573,""full_child-|full_difference+"":2025,""full_child-|full_difference-"":2025,""full_child-|full_harmonic_p-"":7225,""full_child-|full_harmonic_q-"":7225,""full_child-|full_low"":2601,""full_child-|parent_p-"":1573,""full_child-|parent_q-"":1573,""full_difference+|full_difference-"":2025,""full_difference+|full_harmonic_p+"":2601,""full_difference+|full_harmonic_p-"":153,""full_difference+|full_harmonic_q+"":153,""full_difference+|full_harmonic_q-"":2601,""full_difference+|full_low"":7225,""full_difference-|full_harmonic_p+"":153,""full_difference-|full_harmonic_p-"":2601,""full_difference-|full_harmonic_q+"":2601,""full_difference-|full_harmonic_q-"":153,""full_difference-|full_low"":7225,""full_harmonic_p+|full_harmonic_q+"":2025,""full_harmonic_p+|full_low"":2025,""full_harmonic_p-|full_harmonic_q-"":2025,""full_harmonic_p-|full_low"":2025,""full_harmonic_q+|full_low"":2025,""full_harmonic_q-|full_low"":2025,""parent_p+|parent_q+"":325,""parent_p-|parent_q-"":325}",2.425,1.4249999999999998,0.4249999999999998,-0.15000000000000036,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.95,0.95,,12,10,9,0.8333333333333334,power_floor,27436,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.08333333333333333,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":931,""child+|harmonic_q+"":931,""child-|harmonic_p-"":931,""child-|harmonic_q-"":931,""difference+|low"":931,""difference-|low"":931,""full_child+|full_difference+"":6253,""full_child+|full_difference-"":6253,""full_child+|full_harmonic_p+"":23125,""full_child+|full_harmonic_q+"":23125,""full_child+|full_low"":8125,""full_child+|parent_p+"":4864,""full_child+|parent_q+"":4864,""full_child-|full_difference+"":6253,""full_child-|full_difference-"":6253,""full_child-|full_harmonic_p-"":23125,""full_child-|full_harmonic_q-"":23125,""full_child-|full_low"":8125,""full_child-|parent_p-"":4864,""full_child-|parent_q-"":4864,""full_difference+|full_difference-"":6253,""full_difference+|full_harmonic_p+"":8125,""full_difference+|full_harmonic_p-"":325,""full_difference+|full_harmonic_q+"":325,""full_difference+|full_harmonic_q-"":8125,""full_difference+|full_low"":23125,""full_difference-|full_harmonic_p+"":325,""full_difference-|full_harmonic_p-"":8125,""full_difference-|full_harmonic_q+"":8125,""full_difference-|full_harmonic_q-"":325,""full_difference-|full_low"":23125,""full_harmonic_p+|full_harmonic_q+"":6253,""full_harmonic_p+|full_low"":6253,""full_harmonic_p-|full_harmonic_q-"":6253,""full_harmonic_p-|full_low"":6253,""full_harmonic_q+|full_low"":6253,""full_harmonic_q-|full_low"":6253,""parent_p+|parent_q+"":931,""parent_p-|parent_q-"":931}",2.425,1.4249999999999998,0.4249999999999998,-0.15000000000000036,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
