group,wall_radius,nr,nz,step,time,dt,viscosity,energy,enstrophy,max_abs_u1,max_abs_omega1,max_abs_psi1,max_abs_u_r,max_abs_u_z,max_cartesian_vorticity,amplification,argmax_u1_r,argmax_u1_z,argmax_u1_value,circulation_max,divergence_residual_max,axis_parity_defect,odd_symmetry_defect,wall_u1_max_abs,advective_cfl,viscous_cfl,divergence_relative_denominator,divergence_residual_relative,divergence_residual_argmax_r,divergence_residual_argmax_z,divergence_pointwise_ratio_max,divergence_pointwise_ratio_argmax_r,divergence_pointwise_ratio_argmax_z,axis_parity_defect_u1,axis_parity_defect_omega1,axis_parity_relative_u1,axis_parity_relative_omega1,axis_parity_relative_denominator_u1,axis_parity_relative_denominator_omega1,axis_parity_argmax_z_u1,axis_parity_argmax_z_omega1,argmax_cartesian_vorticity_r,argmax_cartesian_vorticity_z
core_dr192,1.5,289,384,1550.0,0.0015499999999999958,1e-06,0.0005,4003.6199329105043,2075923.8926451907,3324.6657138904657,157935.9195878313,90.08971273669661,261.82139007271013,180.17942547339322,18817.183052549088,2.488556673844619,0.0625,0.03125,3324.6657138904193,64.75344164634234,35.9377303150186,55098.545832311036,3.958828104422727e-08,0.0,0.069188899381783,0.00029491200000000004,14175.887708319231,0.0025351308541988705,0.0,0.0,0.4662777163796352,0.0,0.04427083333333333,1338.0893818095137,55098.545832311036,0.03804868529643817,0.022393581579921353,35167.8217363998,2460461.5226763804,0.9739583333333333,0.9739583333333333,0.11458333333333333,0.0
core_dr192,1.5,289,384,1575.0,0.0015749999999999937,1e-06,0.0005,4003.4887595107866,2115109.801550069,3418.475482074661,165023.34620847148,90.373540627057,265.4381259030943,180.747081254114,19335.901322489706,2.557156729915764,0.0625,0.03125,3418.4754820746316,64.79705037603426,39.196818113980044,65573.39651186694,4.579630392982481e-08,0.0,0.06940687920157977,0.00029491200000000004,14600.260232980396,0.002684665717494453,0.0,0.0,0.4365502051255437,0.0,0.9557291666666666,1629.1927551133194,65573.39651186694,0.042880045844353364,0.024592646579446584,37994.19340704504,2666382.2578034448,0.9739583333333333,0.9765625,0.109375,0.0
core_dr192,1.5,289,384,1600.0,0.0015999999999999916,1e-06,0.0005,4003.3537244519657,2155469.514519443,3516.4803180980552,172491.66732677913,90.65137828065181,268.9588190803662,181.30275656130362,19910.161875451653,2.633102206324655,0.0625,0.03125,3516.4803180980384,64.67370395231637,42.76130867855136,78058.14377675252,5.305550297439825e-08,0.0,0.0696202585195406,0.00029491200000000004,15054.820745688477,0.002840373153615774,0.0,0.0,0.15008072853163587,0.0,0.9557291666666666,1984.475671953216,78058.14377675252,0.04834323663929,0.026938148992091446,41049.70643071037,2897680.304599584,0.9739583333333333,0.9765625,0.109375,0.0
core_dr192,1.5,289,384,1625.0,0.0016249999999999895,1e-06,0.0005,4003.2146515855197,2197102.1970511116,3627.508085273956,180313.04202032322,90.92364722114056,272.9154293980008,181.8472944422811,20500.367351689707,2.711156385461361,0.0625,0.028645833333333332,3627.5080852739366,64.79257580866401,46.6716130158793,92882.6330893957,6.15683097389479e-08,0.0,0.06982936106583595,0.00029491200000000004,15542.41370754033,0.003002854890758492,0.0,0.0,0.09124229892480701,0.0,0.9557291666666666,2418.0428166791316,92882.6330893957,0.054471540652198315,0.029480921043177608,44390.93860257001,3150601.4670762923,0.9739583333333333,0.9765625,0.10416666666666666,0.0
core_dr192,1.5,289,384,1650.0,0.0016499999999999874,1e-06,0.0005,4003.0713485391257,2240119.4295072095,3745.671384874301,189593.49439048194,91.19074020662651,277.11753371004863,182.38148041325303,21174.835869352963,2.800354281142224,0.0625,0.028645833333333332,3745.671384874249,64.71698108914384,50.97560500398686,110384.75922517595,7.158537780380191e-08,0.0,0.07003448847868916,0.00029491200000000004,16066.193395545462,0.003172848959861297,0.0,0.0,0.09012444538465807,0.0,0.041666666666666664,2947.1320482749725,110384.75922517595,0.061332346028821504,0.032188560872999206,48051.83951205855,3429316.3854296515,0.9739583333333333,0.9765625,0.10416666666666666,0.0
core_dr192,1.5,289,384,1675.0,0.0016749999999999853,1e-06,0.0005,4002.923603983902,2284647.317672786,3868.7761257560105,199465.88176505436,91.45302337555356,281.1799960442137,182.9060467511071,21865.097489900632,2.8916408014314556,0.057291666666666664,0.028645833333333332,3868.7761257560105,64.75885778435472,55.73039352811065,130957.1955204138,8.341494789823006e-08,0.0,0.07023592195242513,0.00029491200000000004,16629.65248668992,0.0033512662740677397,0.0,0.0,0.18096195341782728,0.0,0.9583333333333333,3592.9148381783743,130957.1955204138,0.06902880031919735,0.03499385976476582,52049.50428754825,3742290.6875871504,0.9739583333333333,0.9765625,0.10416666666666666,0.0
core_dr192,1.5,289,384,1700.0,0.0016999999999999832,1e-06,0.0005,4002.771184436078,2330829.054843886,4010.9382986530895,210521.68114075702,91.71083820373099,285.9765321914238,183.42167640746197,22654.06558537606,2.995981170229637,0.057291666666666664,0.028645833333333332,4010.9382986530895,64.76222735437753,61.004606611298186,155159.07180816145,9.743835480501775e-08,0.0,0.07043392374046539,0.00029491200000000004,17236.647473130022,0.0035392385152853796,0.0,0.0,1.0,0.0,0.041666666666666664,4381.358573227,155159.07180816145,0.07765582833835527,0.03785287460393665,56420.21554566288,4099003.667003538,0.9739583333333333,0.9765625,0.09895833333333333,0.0
core_dr192,1.5,289,384,1725.0,0.001724999999999981,1e-06,0.0005,4002.6138304699716,2378828.0509137004,4160.383726513958,223002.8442626139,91.96760429488424,290.8887140684911,183.93520858976848,23476.0901132404,3.104693224481756,0.057291666666666664,0.028645833333333332,4160.383726513958,64.67947009979044,66.88136367564675,183747.03028494143,1.1413295986602254e-07,0.0,0.0706311200984711,0.00029491200000000004,17891.41633105398,0.003738181619504395,0.0,0.0,0.19652064887853357,0.0,0.041666666666666664,5344.124761779676,183747.03028494143,0.08731593271155269,0.040803424965011555,61204.462872016025,4503225.659181853,0.9739583333333333,0.9765625,0.09895833333333333,0.0
core_dr192,1.5,289,384,1750.0,0.001749999999999979,1e-06,0.0005,4002.451252179979,2428831.78134415,4326.144308364602,236158.74121862397,92.22117084646686,295.66123851412084,184.44234169293372,24406.44455323361,3.2277318187400206,0.057291666666666664,0.026041666666666664,4326.144308364602,64.77955536219575,73.46218305650382,217524.96792142815,1.3410099364600923e-07,0.0,0.07082585921008655,0.00029491200000000004,18598.580749335983,0.003949881125156639,0.0,0.0,0.09888410354440151,0.0,0.041666666666666664,6523.505464760958,217524.96792142815,0.09816693866031026,0.04394044415639519,66453.18224024915,4950449.91232227,0.9765625,0.9765625,0.09375,0.0
core_dr192,1.5,289,384,1775.0,0.001774999999999977,1e-06,0.0005,4002.283123676269,2481056.5609579305,4509.245565193677,251459.70382942245,92.76589296700037,301.64595296819397,187.62273600592786,25397.878998308508,3.358848192433178,0.057291666666666664,0.026041666666666664,4509.245565193677,64.68719407893845,80.87217336705544,257155.67749347095,1.5810657227470346e-07,0.0,0.07204713062627631,0.00029491200000000004,19363.12011721274,0.004176608567085454,0.0,0.0,0.13923850187425035,0.0,0.9609375,7974.526509971183,257155.67749347095,0.11041002230559557,0.047307455051060925,72226.47313573665,5435838.330679848,0.9765625,0.9765625,0.09375,0.0
core_dr192,1.5,289,384,1800.0,0.0017999999999999748,1e-06,0.0005,4002.109076327122,2535753.5208742796,4700.456570973009,268530.6635730857,94.49882076400053,307.40189327066724,191.4678846528124,26514.446191850842,3.506513267143142,0.057291666666666664,0.026041666666666664,4700.456570973009,64.75357535577058,89.26700519228689,303242.9257285232,1.8712912691467707e-07,0.0,0.07352366770667995,0.00029491200000000004,20210.12508268815,0.004416944715931143,0.0,0.0,0.9461847092276066,0.0,0.0390625,9753.4704823239,303242.9257285232,0.12411332226422435,0.05034664927684825,78585.20184932103,6023100.446288656,0.9765625,0.9765625,0.08854166666666666,0.0
core_dr192,1.5,289,384,1825.0,0.0018249999999999727,1e-06,0.0005,4001.9286903617367,2593216.171960763,4908.134612905102,288008.74679214973,96.35182174941049,313.71227048244157,195.60525356807358,27727.49900171956,3.6669384836749983,0.05208333333333333,0.026041666666666664,4908.134612904811,64.74756351973588,98.84239481130726,356700.52202648367,2.224359223291746e-07,0.0,0.07511241737014025,0.00029491200000000004,21176.802107503965,0.004667484462929491,0.0,0.0,0.21063302230558434,0.0,0.9609375,11935.764059108798,356700.52202648367,0.13890921406241616,0.05306780750475574,85924.92686443172,6721599.003209573,0.9765625,0.9765625,0.08854166666666666,0.0
core_dr192,1.5,289,384,1850.0,0.0018499999999999706,1e-06,0.0005,4001.7414843091947,2653790.0910764686,5150.020232497407,310542.0918671263,98.45659786031383,320.8372989507844,199.823491168574,29098.160909784554,3.848207371232409,0.05208333333333333,0.0234375,5150.020232497092,64.66360513273115,109.84723781940556,418861.4574534574,2.65684532495592e-07,0.0,0.07673222060873243,0.00029491200000000004,22242.23675120859,0.004938677663047388,0.0,0.0,0.1629706490774979,0.0,0.23697916666666666,14613.747417486346,418861.4574534574,0.15508061698993336,0.05574278474327352,94233.22979450719,7514182.49702714,0.9765625,0.9765625,0.08333333333333333,0.0
core_dr192,1.5,289,384,1875.0,0.0018749999999999685,1e-06,0.0005,4001.546901557814,2717885.493044266,5434.516016030473,334756.3761599099,100.60789365499716,327.52833193699774,204.5018624029564,30616.66720946518,4.04902855556124,0.05208333333333333,0.0234375,5434.516016030173,64.77396020609666,122.60218474561407,490851.45254565077,3.1907136365393684e-07,0.0,0.07852871516273525,0.00029491200000000004,23419.528662954013,0.005235040658164539,0.0,0.0,0.2809505217012054,0.0,0.9635416666666666,17903.641103107235,490851.45254565077,0.17229438377307055,0.05798373288113213,103913.0859116579,8465330.32897186,0.9765625,0.9765625,0.08333333333333333,0.9973958333333333
core_dr192,1.5,289,384,1900.0,0.0018999999999999664,1e-06,0.0005,4001.3442930522847,2785993.794068912,5733.350411457654,365135.4939944649,102.91562381425729,336.4012649909059,209.6032873486654,32353.914377389636,4.278778036223832,0.05208333333333333,0.0234375,5733.3504114573725,64.71042921556906,137.52628303019264,572961.2408181019,3.855435200530624e-07,0.0,0.0804876623418875,0.00029491200000000004,24723.413827577402,0.005562592770938081,0.0,0.0,0.35159121442950864,0.0,0.03645833333333333,21954.91155752816,572961.2408181019,0.19075137150666038,0.059739090293211436,115097.00498673254,9591060.694193589,0.9765625,0.9765625,0.078125,0.0026041666666666665
core_dr192,1.5,289,384,1925.0,0.0019249999999999643,1e-06,0.0005,4001.132894746297,2858709.8027781895,6063.176339926044,398956.49976555986,105.53090709695917,344.80374316155934,214.71533679245132,34309.60627401332,4.537416649013828,0.05208333333333333,0.020833333333333332,6063.176339925827,64.73832312130037,155.1752327817485,665641.9679798721,4.691131957835504e-07,0.0,0.08245068932830131,0.00029491200000000004,26170.08888009411,0.005929488183732545,0.0,0.0,0.11406844175473749,0.0,0.03645833333333333,26954.937681791314,665641.9679798721,0.21082432713789442,0.05951660329227688,127854.96838873261,11184139.066388028,0.9765625,0.9765625,0.078125,0.0026041666666666665
core_dr192,1.5,289,384,1950.0,0.0019499999999999622,1e-06,0.0005,4000.9117978155596,2936762.0184076563,6440.638281744115,441013.0339348325,108.15756293651725,354.8905101436427,220.76800876477554,36590.820670081295,4.839105339289727,0.046875,0.020833333333333332,6440.638281744115,64.76579222710681,176.29683311297413,771676.0683657797,5.753381835871945e-07,0.0,0.08477491536567382,0.00029491200000000004,27776.58254627054,0.00634695909114438,0.0,0.0,0.3880311455990692,0.0,0.033854166666666664,33126.96587624155,771676.0683657797,0.23247382981435494,0.05991033605151592,142497.6131837959,12880516.438803282,0.9765625,0.9765625,0.07291666666666666,0.9973958333333333
core_dr192,1.5,289,384,1975.0,0.0019749999999999646,1e-06,0.0005,4000.679908805311,3021054.8947899984,6910.901551823383,487732.671706282,111.21892842830792,365.568787684452,226.85108696872302,39219.48090299283,5.18674345003212,0.046875,0.020833333333333332,6910.901551823383,64.68744446181631,201.91574901110107,895075.5278138062,7.12064395685926e-07,0.0,0.08711081739598965,0.00029491200000000004,29645.21067261487,0.006811074855933584,0.0,0.0,0.24484573803549137,0.0,0.033854166666666664,40779.478847364604,895075.5278138062,0.2542731282277655,0.058977217478299225,160376.6750013644,15176632.029870702,0.9791666666666666,0.9765625,0.07291666666666666,0.9947916666666666
core_dr192,1.5,289,384,2000.0,0.001999999999999968,1e-06,0.0005,4000.4358957445684,3112729.251639833,7411.2479386968025,547252.7603085389,114.3549978958537,377.6028482640563,233.64555997126996,42376.16765191418,5.604212624580057,0.046875,0.018229166666666664,7411.2479386968025,64.77449686807003,233.47357461726097,1034287.6251675566,8.906108452017727e-07,0.0,0.08971989502896767,0.00029491200000000004,31926.429482173702,0.007312862052038178,0.0,0.0,0.5209547084136832,0.0,0.765625,50469.55848633911,1034287.6251675566,0.2780000223894342,0.05627521757004018,181545.15979009244,18379095.982708223,0.9791666666666666,0.9765625,0.06770833333333333,0.9947916666666666
core_dr192,1.5,289,384,2025.0,0.0020249999999999713,1e-06,0.0005,4000.1781140420862,3213251.0884556165,8011.477668492583,622899.7300849274,117.88452769103165,391.35267110327226,241.15648903221017,46016.3754095974,6.0856270469335865,0.046875,0.018229166666666664,8011.477668492583,64.7602254947089,273.0648203752826,1179465.7938053277,1.1277030689144522e-06,0.0,0.0926040917883687,0.00029491200000000004,34559.7574869328,0.0079012365893635,0.0,0.0,0.6795811105668167,0.0,0.03125,62662.169643848654,1179465.7938053277,0.3036342939512357,0.05369074305499981,206373.8217064253,21967768.1234008,0.9791666666666666,0.9765625,0.06770833333333333,0.9947916666666666
core_dr192,1.5,289,384,2050.0,0.0020499999999999746,1e-06,0.0005,3999.9045021214924,3324546.5715450267,8745.61266033029,709187.8295294626,122.14741908617736,406.7241078176273,250.0289297810707,50625.06965969516,6.695122995490905,0.041666666666666664,0.018229166666666664,8745.612660320845,64.69366222041853,323.8154088467163,1326963.069573409,1.4487059855100193e-06,0.0,0.09601110903593114,0.00029491200000000004,37610.08012187055,0.008609803749352163,0.0,0.0,0.14826172954116346,0.0,0.028645833333333332,78003.19222444021,1326963.069573409,0.32708341249463113,0.048181733620015536,238481.0395290852,27540791.28904912,0.9791666666666666,0.9765625,0.0625,0.005208333333333333
core_dr192,1.5,289,384,2075.0,0.002074999999999978,1e-06,0.0005,3999.612432679802,3449215.40760276,9626.290738953558,829796.8580754522,126.4628480346848,424.61398042192906,260.00471311665865,56075.125776902896,7.415888345194388,0.041666666666666664,0.015625,9626.290738932617,64.79003206009003,390.48510710456867,1494048.866083384,2.738045582249621e-06,0.0,0.09984180983679691,0.00029491200000000004,41143.18087208836,0.009490882786106478,0.0,0.0,1.0,0.0,0.028645833333333332,97216.03754147232,1494048.866083384,0.3502793658134883,0.04382585010073835,277538.5792871297,34090584.954978734,0.9791666666666666,0.9765625,0.057291666666666664,0.9947916666666666
core_dr192,1.5,289,384,2100.0,0.002099560553349326,9.645272111208404e-07,0.0005,3999.3042296417057,3588219.9808787853,10644.455865338068,989918.8886531581,131.67568478407765,445.7009040572585,270.3814974437871,62664.24390987221,8.287293690976476,0.041666666666666664,0.015625,10644.455865306601,64.77142813176714,478.7221664363951,1686448.924744388,4.5747021694492884e-06,0.0,0.10014347968056293,0.00028445064888606934,45520.87419062945,0.010516541585551115,0.0,0.0,0.18588165467136547,0.0,0.026041666666666664,121449.3777223038,1686448.924744388,0.370905216621543,0.03827104388007976,327440.4680218503,44065924.35860345,0.9817708333333333,0.9765625,0.057291666666666664,0.9947916666666666
core_dr192,1.5,289,384,2125.0,0.0021231344169302846,9.23219881332856e-07,0.0005,3998.9846260567797,3741665.253137699,11922.038032660077,1165912.6403389291,136.90853068501235,467.6787908331973,282.5365194776171,71057.87046263536,9.397343761558561,0.03645833333333333,0.015625,11922.038032660077,64.73503549106853,595.5860881509225,1852739.1852578726,7.893088469253774e-06,0.0,0.10016383948198036,0.00027226862164363527,51100.749113415746,0.011655134190480197,0.0,0.0,0.5382500452333608,0.0,0.026041666666666664,152110.40684032554,1852739.1852578726,0.39132374400737563,0.03218845247960966,388707.32780645834,57559125.78995597,0.9817708333333333,0.9739583333333333,0.05208333333333333,0.9947916666666666
core_dr192,1.5,289,384,2150.0,0.0021457461631342514,8.856807216425775e-07,0.0005,3998.6514999232263,3913442.0406431737,13569.751295604974,1432481.3741920458,142.21569909321292,497.1916879572058,294.579528795427,81434.62482266634,10.769660821098629,0.03645833333333333,0.013020833333333332,13569.751295604974,64.80499022925008,754.4695711099266,1993022.8296518745,1.2064668930815225e-05,0.0,0.10018690930355106,0.00026119787298105584,57682.50227000136,0.013079695599514581,0.0,0.0,0.3270477687754901,0.0,0.0234375,189839.25344702354,1993022.8296518745,0.4048841520292499,0.02670552215045399,468873.0158875398,74629614.74497864,0.9817708333333333,0.9739583333333333,0.046875,0.0026041666666666665
core_dr192,1.5,289,384,2175.0,0.0021674147365439746,8.51940469080423e-07,0.0005,3998.302360303151,4109167.1130896285,15355.162182918099,1825795.5042571372,148.8003276341949,523.1642735658925,306.02429573643724,94693.27140048222,12.52310570895612,0.03645833333333333,0.010416666666666666,15355.162182918099,64.8009685269861,977.428047980793,2085232.5602794765,1.631157445375208e-05,0.0,0.10011436111092727,0.00025124746761744576,65335.85376327112,0.014960056258272379,0.0,0.0,0.3082565334890622,0.0,0.0234375,235834.03015316938,2085232.5602794765,0.4146354973239003,0.02015743509778332,568774.3371594236,103447316.09771056,0.984375,0.028645833333333332,0.046875,0.0026041666666666665
core_dr192,1.5,289,384,2200.0,0.002188222487559182,8.140341820604106e-07,0.0005,3997.9330682954096,4338215.894125386,18155.57579742105,2302869.8064106894,156.04150831838353,567.6283996376883,320.6448293246457,114576.42540336367,15.152636146789007,0.03125,0.010416666666666666,18155.57579742105,64.76701769205013,1303.1366029170968,2179797.3449704936,3.430091306814949e-05,0.0,0.10023008692653615,0.00024006844869979983,75268.51605667899,0.0173131698509348,0.0,0.0,1.0,0.0,0.020833333333333332,294251.55331845616,2179797.3449704936,0.40969199158407277,0.015167051753359214,718226.2757461611,143719252.7867329,0.984375,0.028645833333333332,0.041666666666666664,0.9973958333333333
core_dr192,1.5,289,384,2205.0,0.002191729,2.7081177171768556e-07,0.0005,3997.867008681341,4382080.748304165,18719.970765112637,2421790.697736419,157.16484647326286,574.0957647788557,324.3396094941164,118189.34690580606,15.6304419847761,0.03125,0.010416666666666666,18719.970765112637,64.76211738981841,1374.140693143745,2203043.5442084977,4.2161990514480467e-05,0.0,0.03372863396556439,7.986564122080609e-05,77501.90669980488,0.017730411439635,0.0,0.0,1.0,0.0,0.020833333333333332,305596.76261642505,2203043.5442084977,0.4086395880307923,0.014795303383306617,747839.346865721,148901545.79014367,0.984375,0.028645833333333332,0.041666666666666664,0.9973958333333333
core_dr192,2.0,385,384,0.0,0.0,0.0,0.0005,4008.105579707902,777074.0694439998,3265.5882935410696,0.0,0.0,0.0,0.0,7561.484634978418,1.0,0.0,0.08333333333333333,3265.5882935410696,64.94519473172839,0.0,0.4232395925646415,9.407585821463726e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232395925646415,0.0,3.488209704685288e-05,0.0,12133.433147558622,0.0,0.9166666666666666,0.0,0.16666666666666666,0.0
core_dr192,2.0,385,384,25.0,2.5000000000000008e-05,1e-06,0.0005,4008.084654746197,777611.8490085753,3258.57446835282,5386.380997908131,3.8918906952154435,9.55603776016783,7.783781390430887,7565.795639972706,1.000570126794194,0.0,0.08333333333333333,3258.57446835282,64.9449946137546,0.4818717491974098,2.8594548734254204,1.3096723705530167e-10,0.0,0.0029889720539254608,0.00029491200000000004,523.166267001541,0.0009210680802475945,0.0,0.0,0.006383240015064282,0.0,0.8072916666666666,0.4116510917956475,2.8594548734254204,3.399511884979218e-05,0.00010217034642211356,12109.123477830231,27987.131037137457,0.0859375,0.03125,0.16666666666666666,0.0
core_dr192,2.0,385,384,50.0,4.9999999999999955e-05,1e-06,0.0005,4008.060736567526,779236.2831242417,3237.850370750045,10731.073709002761,7.763648961560951,19.06988094434901,15.527297923121901,7578.877999720711,1.0023002578966878,0.0,0.0859375,3237.8503707500445,64.94470568663458,0.9569192041675478,5.626693242578767,2.510205376893282e-10,0.0,0.0059624824024788105,0.00029491200000000004,1042.6008609588184,0.0009178193113014752,0.0,0.0,0.007174051111104907,0.0,0.19270833333333331,0.37878215656382963,5.626693242578767,3.1462085110693515e-05,0.00010099203644598562,12039.321463633285,55714.226988462964,0.09114583333333333,0.96875,0.16666666666666666,0.0
core_dr192,2.0,385,384,75.0,7.499999999999989e-05,1e-06,0.0005,4008.0338228255514,781938.0937836976,3203.758167576801,15993.515300061394,11.595600516209139,28.50041845027771,23.191201032418277,7600.676939588597,1.0051831494081043,0.0,0.0859375,3203.7581675768006,64.94409031650585,1.4185871189733916,8.22769643861102,3.838067641481757e-10,0.0,0.008905421196448618,0.00029491200000000004,1554.6908826294623,0.0009124560610879269,0.0,0.0,0.009503019093961229,0.0,0.8072916666666666,0.33143949176883325,8.22769643861102,2.7797884391459024e-05,9.921572579706182e-05,11923.191243671368,82927.3421376783,0.10677083333333333,0.033854166666666664,0.16666666666666666,0.0
core_dr192,2.0,385,384,100.0,9.999999999999982e-05,1e-06,0.0005,4008.00392783485,785702.2302259873,3156.932948208922,21134.888594769887,15.368884707985183,37.807997524105375,30.737769415970366,7631.102596146857,1.0092069169652735,0.0,0.0859375,3156.9329482089215,64.94274917684226,1.860799679096317,10.619900460122153,5.093170329928398e-10,0.0,0.011803303455732621,0.00029491200000000004,2056.0167141685997,0.0009050508521030076,0.0,0.0,0.023982248490951295,0.0,0.8072916666666666,0.28959574839973357,10.619900460122153,2.4602630666339524e-05,9.708976479739492e-05,11770.926139046933,109382.28640561196,0.140625,0.033854166666666664,0.16666666666666666,0.0
core_dr192,2.0,385,384,125.0,0.00012499999999999976,1e-06,0.0005,4007.971082746158,790508.3430722962,3098.2265293783253,26118.869982709508,19.065816512931164,46.955091194933026,38.13163302586233,7670.0308819114125,1.0143551501025174,0.0,0.0859375,3098.226529378325,64.94011633181266,2.278153670235497,12.738914447952993,6.075424607843161e-10,0.0,0.014642547081931133,0.00029491200000000004,2543.43606361827,0.0008956992089648267,0.0,0.0,0.011652318851991703,0.0,0.19270833333333331,0.2611178882798413,12.738914447952993,2.2537633893004586e-05,9.446766229065406e-05,11585.860766018086,134849.47270906786,0.16666666666666666,0.03645833333333333,0.16666666666666666,0.0
core_dr192,2.0,385,384,150.0,0.0001499999999999997,1e-06,0.0005,4007.935335623576,796331.4087726925,3028.6710368041054,30912.253271202528,22.670199051206684,55.90689795581522,45.34039810241337,7717.304691146712,1.0206070717180975,0.0,0.0859375,3028.671036804105,64.93545235383206,2.666062689352657,14.667928332695737,6.293703336268663e-10,0.0,0.017410712871326735,0.00029491200000000004,3014.1543345913637,0.0008845143258777761,0.0,0.0,0.0026608256765065677,0.0,0.8046875,0.24093957978766412,14.667928332695737,2.117620347376965e-05,9.218230550838357e-05,11377.84589603651,159118.69693215424,0.8151041666666666,0.03645833333333333,0.16666666666666666,0.0
core_dr192,2.0,385,384,175.0,0.00017499999999999962,1e-06,0.0005,4007.8967513405523,803142.4694865884,2949.5269932057336,35495.187317555756,26.170611019566127,64.63185688499271,52.341222039132255,7772.735444897848,1.027937742403418,0.0,0.08854166666666666,2949.5269932057336,64.92871971676004,3.0208455502556717,16.44069157121703,7.639755494892597e-10,0.0,0.020099029263026785,0.00029491200000000004,3465.7785854768917,0.0008716210443778257,0.0,0.0,0.003148032883219954,0.0625,0.8046875,0.22575880949443672,16.44069157121703,2.0238012075149252e-05,9.02080546661309e-05,11155.18701422515,182253.03308075632,0.8020833333333333,0.0390625,0.16666666666666666,0.0
core_dr192,2.0,385,384,200.0,0.00019999999999999955,1e-06,0.0005,4007.8554112148618,810909.4486534406,2862.7826454131177,39880.1349125677,29.555953505208013,73.10600345559531,59.111907010416026,7836.1049709248,1.03631830906275,0.0,0.08854166666666666,2862.7826454131177,64.93769119455155,3.3397579789668725,18.19245061883703,8.731149137020111e-10,0.0,0.022698972291999752,0.00029491200000000004,3896.3535949321795,0.000857149613759581,0.0,0.0,0.03359882651941687,0.0,0.1953125,0.2137430827060598,18.19245061883703,1.9565088459902784e-05,8.911967007352562e-05,10924.718441427474,204135.0759470706,0.7916666666666666,0.9583333333333333,0.16666666666666666,0.0
core_dr192,2.0,385,384,225.0,0.00022499999999999948,1e-06,0.0005,4007.811412318408,819598.0006726056,2769.556859532937,44016.814925678314,32.813679302977874,81.33406232414046,65.62735860595575,7907.167710420794,1.0457162967498859,0.0,0.09114583333333333,2769.556859532937,64.94456736558888,3.620972021016769,20.07927578757517,1.025910023599863e-09,0.0,0.025200905704687006,0.00029491200000000004,4304.379803120655,0.0008412296745727645,0.0,0.0,0.002227882455594599,0.0,0.9609375,0.20387678693805356,20.07927578757517,1.9068111834520866e-05,8.943605278180059e-05,10692.028067978681,224509.86110224575,0.78125,0.9557291666666666,0.16666666666666666,0.0
core_dr192,2.0,385,384,250.0,0.00024999999999999957,1e-06,0.0005,4007.764866422385,829172.354250827,2672.239203540319,47888.343294379854,35.941701487433335,89.27367462459422,71.88340297486667,7985.653238286159,1.0560959419722409,0.0,0.09375,2672.239203540319,64.94801291592036,3.8635116286804987,22.24474596977234,1.1423253454267979e-09,0.0,0.0276032267423488,0.00029491200000000004,4688.8140272368555,0.0008239848299032,0.0,0.0,0.0035231652867569953,0.10416666666666666,0.19791666666666666,0.19551485812553437,22.24474596977234,1.8688129567846626e-05,9.143493328025128e-05,10461.981088889836,243284.98060573207,0.2265625,0.046875,0.16666666666666666,0.0
core_dr192,2.0,385,384,275.0,0.0002750000000000002,1e-06,0.0005,4007.71589856797,839596.1127668644,2574.558416050313,51481.635535497764,38.93363548336727,96.90914828938102,77.86727096673454,8071.269077397306,1.067418564875566,0.0,0.1015625,2574.558416050313,64.94648151053642,4.067155315045056,24.793904084013775,1.280568540096283e-09,0.0,0.029901032051226063,0.00029491200000000004,5049.054764330993,0.0008055280651296244,0.0,0.0,0.015535601834787536,0.10416666666666666,0.19791666666666666,0.23165888483345043,24.793904084013775,2.262898550224158e-05,9.513944725527649e-05,10237.26338993424,260605.92949932965,0.921875,0.049479166666666664,0.16666666666666666,0.0
core_dr192,2.0,385,384,300.0,0.0003000000000000008,1e-06,0.0005,4007.664645282586,850832.9809043152,2481.1697561507785,54787.51998716902,41.7849225086121,104.2287718465229,83.5698450172242,8163.703779967114,1.0796429767512732,0.0,0.109375,2481.1697561507785,64.93819805119817,4.232317539624091,27.77593713020906,1.6298145055770874e-09,0.0,0.03209082048661409,0.00029491200000000004,5384.914543516524,0.0007859581624595756,0.0,0.0,0.009486072292743447,0.11458333333333333,0.8020833333333333,0.25999148124537896,27.77593713020906,2.5946869508380514e-05,0.00010049890350987764,10020.148332784614,276380.4992905129,0.08072916666666666,0.9479166666666666,0.16666666666666666,0.0
core_dr192,2.0,385,384,325.0,0.0003250000000000014,1e-06,0.0005,4007.611252488026,862847.3941387791,2395.576847662688,57800.854249488875,44.50115924148802,111.22473882301665,89.00231848297604,8262.630241046034,1.0927259182441778,0.0,0.11979166666666666,2395.5768476626877,64.93433621591853,4.359919877188531,31.177477742079645,1.775333657860756e-09,0.0,0.0341768902974628,0.00029491200000000004,5696.582161868049,0.000765357148076103,0.0,0.0,0.024252342931253577,0.0,0.7994791666666666,0.2773770539351972,31.177477742079645,2.826880965140421e-05,0.00010731476319054542,9812.123586230271,290523.6597011512,0.08333333333333333,0.0546875,0.16666666666666666,0.0
